ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	Expression
XM_027369774.1	10.6418015995473	1.00489713035929	2.48985416163622e-37	4.63112874064337e-35	0	0	0	0	0	0	452	401	327	200	375	215	0	0	0	0	0	0	4.38067582964259	4.52750306099294	2.9508765057988	3.89348149504089	4.75553013998457	2.45191477399607	Down_muscle_Up_hep
XM_027371482.1	-14.1881014759882	5.83487228674399	2.5393415635192e-37	4.6676085398146e-35	1084	2276	1386	591	3789	1549	2	0	0	0	0	0	90.273213608027	184.095435660315	138.054924616143	21.8426412939266	185.654734532771	65.4391369601457	0.0193835213701	0	0	0	0	0	Up_muscle_Down_hep
XM_027361345.1	10.0564485518108	3.49160470033947	2.91870602995554e-37	5.30254221070063e-35	0	0	0	0	0	2	1241	1267	1541	2113	2329	2003	0	0	0	0	0	0.0844921071144554	12.027475010147	14.3051031877258	13.9061183346665	41.134631995107	29.5350125227309	22.8427222898332	Down_muscle_Up_hep
XM_027353713.1	10.1924258422179	3.71248450522404	3.26388666773964e-37	5.86149026399587e-35	0	2	0	0	0	0	2946	1382	2557	1949	2978	1144	0	0.161771033093423	0	0	0	0	28.5519269781572	15.6035142900056	23.0745909031423	37.9419771691735	37.7652500183308	13.0464674486117	Down_muscle_Up_hep
XM_027360995.1	-9.42042114513188	3.63357459199779	3.57197117885047e-37	6.3418724657227e-35	239	637	185	620	304	507	6	2	0	0	0	10	19.9034114873787	51.5240740402551	18.4272446276958	22.9144460274696	14.8954973074591	21.4187491535144	0.0581505641102999	0.0225810626483439	0	0	0	0.114042547627724	Up_muscle_Down_hep
XM_027380095.1	11.5319519557478	1.86499757133157	5.19383665957171e-37	9.11780943473577e-35	0	0	0	0	0	0	876	635	784	289	869	278	0	0	0	0	0	0	8.48998236010378	7.16948739084918	7.07488434417816	5.62608076033409	11.0201485110576	3.17038282405074	Down_muscle_Up_hep
XM_027381845.1	7.66791736021522	2.68907317395389	9.02427213963798e-37	1.56661364344115e-34	0	2	2	0	0	2	1023	1411	968	604	1411	1013	0	0.161771033093423	0.199213455434549	0	0	0.0844921071144554	9.91467118080613	15.9309396984066	8.73531638413834	11.7583141150235	17.8934747400486	11.5525100746885	Down_muscle_Up_hep
XM_027381486.1	7.69318216537621	1.2390672683308	1.10512191836494e-36	1.89740932445427e-34	0	2	0	0	0	0	352	433	455	201	446	444	0	0.161771033093423	0	0	0	0	3.41149976113759	4.88880006336645	4.10595966403197	3.9129489025161	5.65591051315499	5.06348911467096	Down_muscle_Up_hep
XM_027381944.1	10.3034473058094	0.68202151993092	1.43635693789987e-36	2.43930878236387e-34	0	0	0	0	0	0	328	270	450	114	233	234	0	0	0	0	0	0	3.17889750469639	3.04844345752642	4.06083922816349	2.21928445217331	2.95476939364375	2.66859561448875	Down_muscle_Up_hep
XM_027367879.1	12.3335818441601	2.65063930285699	1.47622515819838e-36	2.48005826577327e-34	0	0	0	0	0	0	645	919	960	1311	1011	929	0	0	0	0	0	0	6.25118564185724	10.375998286914	8.66312368674877	25.5217711999931	12.8209092573984	10.5945526746156	Down_muscle_Up_hep
XM_027352315.1	5.02507216892353	2.96617324665753	1.57634737158748e-36	2.62009056741307e-34	7	6	5	6	7	16	1127	1540	1136	953	1390	1325	0.582945106324898	0.485313099280268	0.498033638586373	0.221752703491641	0.342988424842808	0.675936856915643	10.9226142920513	17.3874182392248	10.2513630293194	18.5524393238699	17.6271650522095	15.1106375606735	Down_muscle_Up_hep
XM_027360217.1	6.53139555295747	4.92730146305749	1.59393777666671e-36	2.62144040238323e-34	4	13	9	18	10	12	3038	6121	4375	4054	4419	7632	0.333111489328513	1.05151171510725	0.896460549455471	0.665258110474923	0.489983464061155	0.506952642686732	29.4435689611818	69.1093422352564	39.4803813849228	78.9208699044789	56.0391671695782	87.0372723494792	Down_muscle_Up_hep
XM_027383414.1	4.08230038756188	2.57702325140602	1.83515959912318e-36	2.98672224757298e-34	10	10	4	19	10	16	1208	885	1310	622	949	784	0.832778723321282	0.808855165467113	0.398426910869098	0.702216894390196	0.489983464061155	0.675936856915643	11.7076469075404	9.99212022189216	11.8215541975426	12.1087274495772	12.0346616075876	8.94093573401359	Down_muscle_Up_hep
XM_027355865.1	7.10162846280354	2.60830244336143	2.24516722777796e-36	3.61633946049514e-34	0	2	0	0	2	5	1570	1172	1335	509	1032	705	0	0.161771033093423	0	0	0.0979966928122309	0.211230267786138	15.2160642755285	13.2325027119295	12.047156376885	9.90891040487907	13.0872189452375	8.03999960775457	Down_muscle_Up_hep
XM_027375601.1	-7.84719705954603	6.11917644065761	2.42930541377238e-36	3.87300691681424e-34	1255	1668	869	4999	2900	4209	33	54	30	23	41	125	104.513729776821	134.917041599914	86.5582463863116	184.756960792452	142.095204577735	177.813639422371	0.319828102606649	0.609688691505284	0.270722615210899	0.447750371929703	0.519937961971647	1.42553184534655	Up_muscle_Down_hep
XM_027380873.1	7.10334143419331	3.69889825343015	2.75243845871092e-36	4.34384833120197e-34	0	6	2	5	2	4	3408	2824	2940	1136	1979	1303	0	0.485313099280268	0.199213455434549	0.184793919576367	0.0979966928122309	0.168984214228911	33.0295204146503	31.8844604594615	26.5308162906681	22.1149748918323	25.0965177254119	14.8597439558925	Down_muscle_Up_hep
XM_027367234.1	-15.8039625628293	8.09748630264117	3.05927990492756e-36	4.77981892345882e-34	10750	6660	10398	15358	2886	2572	2	0	2	0	0	0	895.237127570379	538.697540201097	1035.71075480422	567.61300337077	141.409227728049	108.65684974919	0.0193835213701	0	0.0180481743473933	0	0	0	Up_muscle_Down_hep
XM_027356290.1	-13.109361538948	3.40258494681097	3.47859943758232e-36	5.38115223888972e-34	127	106	118	631	534	1100	0	0	0	0	0	0	10.5762897861803	8.5738647539514	11.7535938706384	23.3209926505376	26.1651169808657	46.4706589129504	0	0	0	0	0	0	Up_muscle_Down_hep
XM_027362058.1	8.49582956961362	3.23135587627389	5.76580770107964e-36	8.83186073741847e-34	0	3	0	0	0	2	2502	1695	1948	795	1919	913	0	0.242656549640134	0	0	0	0.0844921071144554	24.2487852339951	19.1374505944714	17.578921814361	15.4765889427875	24.3356329030144	10.4120845984112	Down_muscle_Up_hep
XM_027378050.1	5.10596614138665	2.95262125994791	8.19823935311725e-36	1.24358535585538e-33	8	5	6	15	4	6	1494	1221	1229	993	1435	1072	0.666222978657026	0.404427582733556	0.597640366303647	0.554381758729102	0.195993385624462	0.253476321343366	14.4794904634647	13.7857387468139	11.0906031364732	19.331135622878	18.1978286690076	12.2253611056921	Down_muscle_Up_hep
XM_027359091.1	10.404988145716	0.779600730009571	1.14393972093924e-35	1.71854944230334e-33	0	0	0	0	0	0	238	225	344	217	324	282	0	0	0	0	0	0	2.3066390430419	2.54036954793868	3.10428598775164	4.22442742211937	4.10877804094667	3.21599984310183	Down_muscle_Up_hep
XR_003475003.1	7.41421971807919	1.46588434913426	1.19464205836862e-35	1.77762738285251e-33	0	1	0	0	2	0	467	385	433	422	468	432	0	0.0808855165467113	0	0	0.0979966928122309	0	4.52605223991834	4.34685455980619	3.90742974621064	8.21524595453628	5.93490161470075	4.92663805751769	Down_muscle_Up_hep
XM_027366516.1	-5.92285715541814	2.13758876869589	1.22925780235835e-35	1.81187961358933e-33	149	99	76	95	231	223	12	8	9	9	15	18	12.4084029774871	8.00766613812442	7.57011130651287	3.51108447195098	11.3186180198127	9.42086994326177	0.1163011282206	0.0903242505933755	0.0812167845632697	0.17520666727684	0.190221205599383	0.205276585729904	Up_muscle_Down_hep
XM_027370131.1	-7.8791371141158	2.64997030581476	1.92340844713743e-35	2.80853584841824e-33	203	141	71	334	148	479	1	7	12	0	0	8	16.905408083422	11.4048578330863	7.07207766792649	12.3442338277013	7.25175526810509	20.2358596539121	0.00969176068504998	0.0790337192692035	0.10828904608436	0	0	0.0912340381021795	Up_muscle_Down_hep
XM_027379373.1	6.89332357045982	3.36332158314831	2.48033613870903e-35	3.58821961399906e-33	0	3	2	4	2	7	3353	2074	2090	926	1480	856	0	0.242656549640134	0.199213455434549	0.147835135661094	0.0979966928122309	0.295722374900594	32.4964735769726	23.4165619663326	18.860342193026	18.0268193220393	18.7684922858058	9.7620420769332	Down_muscle_Up_hep
XR_003476748.1	7.94282245690721	3.19020406348973	2.7080861051112e-35	3.88175571617041e-33	0	2	3	2	0	0	1781	1698	2708	769	1543	1088	0	0.161771033093423	0.298820183151824	0.073917567830547	0	0	17.261025780074	19.1713221884439	24.4372280663705	14.9704363484322	19.5674213493232	12.4078291818964	Down_muscle_Up_hep
XM_027373758.1	12.6533525535676	2.96608854618534	2.86297349563489e-35	4.06646344507269e-33	0	0	0	0	0	0	1158	549	959	1303	1807	1602	0	0	0	0	0	0	11.2230588732879	6.19850169697039	8.65409959957507	25.3660319401914	22.9153145678723	18.2696161299614	Down_muscle_Up_hep
XM_027366682.1	8.82996942547695	3.16436796175923	4.07424318139773e-35	5.73477256451876e-33	0	0	0	0	0	4	1753	1840	1593	1143	1873	711	0	0	0	0	0	0.168984214228911	16.9896564808926	20.7745776364764	14.3753708676987	22.2512467441587	23.7522878725096	8.1084251363312	Down_muscle_Up_hep
XM_027378226.1	8.15969361982369	2.24431513249862	4.87413495908463e-35	6.79941826792305e-33	0	2	1	0	0	0	650	611	792	746	824	890	0	0.161771033093423	0.0996067277172746	0	0	0	6.29964444528249	6.89851463906905	7.14707704156773	14.5226859765025	10.4494848942594	10.1497867388675	Down_muscle_Up_hep
XM_027381890.1	10.0635042252407	0.455807345658964	7.11133482174173e-35	9.83252170397282e-33	0	0	0	0	0	0	327	194	275	101	236	224	0	0	0	0	0	0	3.16920574401134	2.19036307688935	2.48162397276657	1.96620815499565	2.99281363476363	2.55455306686103	Down_muscle_Up_hep
XM_027352582.1	10.6044262448532	0.969089892747516	9.26300025702265e-35	1.26951856154142e-32	0	0	0	0	0	0	251	375	369	158	466	297	0	0	0	0	0	0	2.43263193194755	4.23394924656447	3.32988816709406	3.07585038108231	5.9095387872875	3.38706366454341	Down_muscle_Up_hep
XM_027372637.1	10.6305576015376	0.994222403632646	9.93305370303913e-35	1.3495133135329e-32	0	0	0	0	0	0	208	451	394	219	361	288	0	0	0	0	0	0	2.0158862224904	5.09202962720154	3.55549034643647	4.26336223706978	4.57799034809182	3.28442537167846	Down_muscle_Up_hep
XM_027367822.1	7.0102847636433	2.70273804052078	1.02790675360658e-34	1.38448406192666e-32	2	3	0	3	0	2	1148	1350	1472	777	1206	552	0.166555744664256	0.242656549640134	0	0.11087635174582	0	0.0844921071144554	11.1261412664374	15.2422172876321	13.2834563196814	15.1261756082339	15.2937849301904	6.29514862905038	Down_muscle_Up_hep
XM_027373341.1	-6.58369616675429	9.49364037508834	1.11351987879951e-34	1.48697731507381e-32	17062	26468	19976	21216	25723	22864	1532	1184	1468	671	1040	1888	1420.88705773077	2140.87785195835	1989.74399288028	784.117559546442	1260.38446460451	965.913768532454	14.8477773694966	13.3679890878196	13.2473599709867	13.0626304158622	13.1886702548906	21.5312329921144	Up_muscle_Down_hep
XM_027356692.1	-8.96455358655504	6.18617618117741	1.3103194936928e-34	1.73495184486917e-32	2936	1711	1425	2172	1396	4709	42	20	25	4	13	54	244.503833167129	138.395118811423	141.939586997116	80.274478663974	68.4016915829372	198.936666200985	0.407053948772099	0.225810626483439	0.225602179342416	0.0778696299008179	0.164858378186132	0.615829757189711	Up_muscle_Down_hep
XM_027378386.1	7.33304611188632	3.15552439659076	1.54142681889126e-34	2.01783571357412e-32	0	2	2	2	3	2	1135	1157	921	1197	2126	1971	0	0.161771033093423	0.199213455434549	0.073917567830547	0.146995039218346	0.0844921071144554	11.0001483775317	13.0631447420669	8.3111842869746	23.3024867478197	26.9606855402859	22.4777861374245	Down_muscle_Up_hep
XR_003475025.1	11.3991642687903	1.73572681493145	1.54979701503389e-34	2.01783571357412e-32	0	0	0	0	0	0	1006	437	1143	257	285	454	0	0	0	0	0	0	9.74991124916028	4.93396218866313	10.3145316395353	5.00312372112755	3.61420290638828	5.17753166229869	Down_muscle_Up_hep
XM_027366515.1	-6.110700127397	1.84303947158857	1.85221658055365e-34	2.39165552517109e-32	108	87	82	85	205	128	7	5	10	5	6	19	8.99401021186985	7.03703993956388	8.16775167281652	3.14149663279825	10.0446610132537	5.40749485532514	0.0678423247953499	0.0564526566208597	0.0902408717369663	0.0973370373760223	0.0760884822397532	0.216680840492676	Up_muscle_Down_hep
XM_027354240.1	9.27499077413425	2.81807825272141	2.08205427485074e-34	2.66639475330065e-32	0	0	2	0	0	0	1488	1847	1852	790	700	615	0	0	0.199213455434549	0	0	0	14.4213398993544	20.8536113557456	16.7126094456862	15.3792519054115	8.87698959463787	7.01361667910505	Down_muscle_Up_hep
XM_027372584.1	8.98235594618835	1.65367844147223	2.1825419453742e-34	2.77236059792898e-32	0	1	0	0	0	0	430	791	921	207	548	362	0	0.0808855165467113	0	0	0	0	4.16745709457149	8.93081027742	8.3111842869746	4.02975334736732	6.94941471123079	4.12834022412362	Down_muscle_Up_hep
XM_027365249.1	9.42645266302455	2.95140468029705	2.35594068818292e-34	2.96848526711048e-32	0	2	0	0	0	0	1968	1057	1183	753	2125	719	0	0.161771033093423	0	0	0	0	19.0733850281784	11.9340916096497	10.6754951264831	14.658957828829	26.9480041265792	8.19965917443338	Down_muscle_Up_hep
XM_027351567.1	8.29953730069129	1.83469789142157	2.49800043111094e-34	3.12230069885418e-32	0	2	0	0	0	0	522	586	509	579	545	620	0	0.161771033093423	0	0	0	0	5.05909907759609	6.61625135596475	4.59326037141159	11.2716289281434	6.91137047011091	7.07063795291891	Down_muscle_Up_hep
XM_027377992.1	6.73605628633566	1.20017915568143	3.2073724291368e-34	3.97714181212964e-32	0	0	2	0	0	2	473	407	599	203	277	361	0	0	0.199213455434549	0	0	0.0844921071144554	4.58420280402864	4.59524624893798	5.40542821704428	3.95188371746651	3.51275159673527	4.11693596936085	Down_muscle_Up_hep
XM_027366419.1	-11.6335196827921	5.68053161503703	3.31739687531708e-34	4.08118179369718e-32	1960	1302	1075	978	1107	3543	0	2	4	0	0	10	163.224629770971	105.312942543818	107.07723229607	36.1456906691375	54.2411694715698	149.677767753258	0	0.0225810626483439	0.0360963486947865	0	0	0.114042547627724	Up_muscle_Down_hep
XM_027375613.1	-7.4819508567519	4.56567069154348	3.78527395003192e-34	4.62040001525771e-32	418	358	215	1372	1259	2013	11	18	24	9	35	37	34.8101506348296	28.9570149237226	21.415446459214	50.7074515317552	61.6889181252994	85.0413058106993	0.10660936753555	0.203229563835095	0.216578092168719	0.17520666727684	0.443849479731894	0.42195742622258	Up_muscle_Down_hep
XM_027365593.1	9.05941075790106	1.73647492597206	4.77810212364808e-34	5.78705950231609e-32	0	0	1	0	0	0	930	747	668	219	603	293	0	0	0.0996067277172746	0	0	0	9.01333743709648	8.43402689915643	6.02809023202935	4.26336223706978	7.64689246509519	3.34144664549232	Down_muscle_Up_hep
XM_027355352.1	9.94309912740732	3.48895098830274	4.90609468222024e-34	5.89637102423146e-32	0	0	2	0	0	0	1806	1529	1248	1779	2749	1566	0	0	0.199213455434549	0	0	0	17.5033197972003	17.2632223946589	11.2620607927734	34.6325178983887	34.8612062795136	17.8590629585016	Down_muscle_Up_hep
XM_027372639.1	10.3195240162391	0.698166807951033	5.47389485998903e-34	6.52855979331821e-32	0	0	0	0	0	0	206	384	342	174	246	214	0	0	0	0	0	0	1.9965027011203	4.33556402848202	3.08623781340425	3.38732890068558	3.11962777182988	2.4405105192333	Down_muscle_Up_hep
XM_027367184.1	7.55208223217779	1.88997352057222	6.21657712380994e-34	7.35816674109141e-32	0	0	0	4	0	0	527	639	518	559	655	615	0	0	0	0.147835135661094	0	0	5.10755788102134	7.21464951614586	4.67447715597486	10.8822807786393	8.30632597783972	7.01361667910505	Down_muscle_Up_hep
XM_027377619.1	6.39350811191332	2.5290575879579	9.12628750517651e-34	1.07209861639758e-31	4	4	0	1	2	2	1179	1079	1031	725	796	888	0.333111489328513	0.323542066186845	0	0.0369587839152735	0.0979966928122309	0.0844921071144554	11.4265858476739	12.1824832987815	9.30383387608123	14.1138704195232	10.0944053104739	10.1269782293419	Down_muscle_Up_hep
XM_027379514.1	9.48427222153756	3.01073159751244	9.30077426164758e-34	1.08444251540285e-31	0	2	0	0	0	0	1527	1119	2198	847	2002	547	0	0.161771033093423	0	0	0	0	14.7993185660713	12.6341045517484	19.8349436077852	16.4888941314982	25.3881902406643	6.23812735523652	Down_muscle_Up_hep
XM_027373824.1	10.9117395663374	1.26405923129614	1.10006761940395e-33	1.27314492485684e-31	0	0	0	0	0	0	282	329	414	415	411	372	0	0	0	0	0	0	2.7330765131841	3.71458480565257	3.73597208991041	8.07897410220985	5.21206103342309	4.24238277175135	Down_muscle_Up_hep
XM_027372307.1	8.22169710109413	2.17373219366627	1.44360359635539e-33	1.65844577863652e-31	0	0	0	3	0	0	556	761	568	576	1154	696	0	0	0	0.11087635174582	0	0	5.38861894088779	8.59209433769484	5.12568151465969	11.2132267057178	14.6343514174459	7.93736131488961	Down_muscle_Up_hep
XM_027363470.1	9.85954520578747	0.26494765283407	1.71303749463573e-33	1.94274258833506e-31	0	0	0	0	0	0	205	176	320	99	189	188	0	0	0	0	0	0	1.98681094043525	1.98713351305426	2.88770789558292	1.92727334004524	2.39678719055222	2.14399989540122	Down_muscle_Up_hep
XR_003476604.1	10.4291879096881	0.801819961961733	1.71594007418227e-33	1.94274258833506e-31	0	0	0	0	0	0	301	457	323	115	292	251	0	0	0	0	0	0	2.91721996620004	5.15977281514657	2.91478015710401	2.23875185964851	3.70297280233465	2.86246794545588	Down_muscle_Up_hep
XM_027378234.1	10.1666239877749	2.82111981957389	2.2240944569441e-33	2.49994617232335e-31	0	1	0	0	0	0	842	958	837	1281	1758	862	0	0.0808855165467113	0	0	0	0	8.16046249681209	10.8163290085567	7.55316096438408	24.9377489757369	22.2939252962477	9.83046760550984	Down_muscle_Up_hep
XM_027364396.1	9.92550522190876	0.327873623478635	2.30985663019133e-33	2.57779999929353e-31	0	0	0	0	0	0	200	222	272	159	151	182	0	0	0	0	0	0	1.93835213701	2.50649795396617	2.45455171124548	3.09531778855751	1.91489346970045	2.07557436682458	Down_muscle_Up_hep
XM_027382407.1	7.63049725831121	2.05778334635786	2.66190705203036e-33	2.94961955893066e-31	0	2	0	0	0	2	943	922	807	590	397	458	0	0.161771033093423	0	0	0	0.0844921071144554	9.13933032600213	10.4098698808865	7.28243834917318	11.4857704103706	5.03452124153034	5.22314868134977	Down_muscle_Up_hep
XM_027383824.1	-5.3210751744228	3.70979160250466	2.72875534803279e-33	3.00239954631439e-31	397	350	159	1048	343	489	79	54	109	15	39	57	33.0613153158549	28.3099307913489	15.8374697070467	38.7328055432066	16.8064328172976	20.6583201894843	0.765649094118949	0.609688691505284	0.983625501932933	0.292011112128067	0.494575134558396	0.650042521478029	Up_muscle_Down_hep
XM_027374373.1	8.29444169309358	2.7978137670086	3.27218178007628e-33	3.57514462460922e-31	0	2	2	0	0	0	1340	1622	1084	727	1451	727	0	0.161771033093423	0.199213455434549	0	0	0	12.986959317967	18.3132418078069	9.78211049628715	14.1528052344736	18.4007312883136	8.29089321253556	Down_muscle_Up_hep
XM_027359597.1	4.43599058006816	2.16535555994396	3.91439813116108e-33	4.24712197230978e-31	4	7	4	11	10	4	777	990	916	323	672	752	0.333111489328513	0.566198615826979	0.398426910869098	0.406546623068008	0.489983464061155	0.168984214228911	7.53049805228384	11.1776260109302	8.26606385110612	6.28797261449104	8.52191001085236	8.57599958160487	Down_muscle_Up_hep
XM_027383641.1	8.01742087719076	1.51676855357067	4.0899568498895e-33	4.40699902225335e-31	0	0	0	0	2	0	303	633	456	375	371	606	0	0	0	0	0.0979966928122309	0	2.93660348757014	7.14690632820083	4.11498375120567	7.30027780320167	4.70480448515807	6.9109783862401	Down_muscle_Up_hep
XM_027361473.1	7.28871164279405	2.88205851742093	4.13068692218816e-33	4.42040085426492e-31	0	2	3	1	1	2	993	1867	1293	1131	1007	836	0	0.161771033093423	0.298820183151824	0.0369587839152735	0.0489983464061155	0.0844921071144554	9.62391836025463	21.079421982229	11.6681447155897	22.0176378544563	12.7701836025719	9.53395698167776	Down_muscle_Up_hep
XM_027380544.1	7.89765617301776	1.36899233418529	4.50218714236555e-33	4.78518176274282e-31	0	0	0	2	0	0	355	559	525	236	611	259	0	0	0	0.073917567830547	0	0	3.44057504319274	6.31140701021211	4.73764576619073	4.59430816414825	7.7483437747482	2.95370198355806	Down_muscle_Up_hep
