ID	log2FC_SigInv
XM_027382214.1	-2.04983478533756
XM_027370402.1	-5.04077979799463
XM_027355925.1	-4.08015302778412
XM_027377093.1	-4.5257447787712
XM_027378121.1	-8.18564623512581
XM_027355163.1	1.86700678496785
XM_027380289.1	-2.59249713373862
XM_027363906.1	-2.57618517478917
XM_027368903.1	-3.93934486346573
XM_027368269.1	-6.25479887421871
XM_027359132.1	-8.7487447691205
XM_027370534.1	-2.40902909938033
XM_027367297.1	-1.25843794046951
XM_027360421.1	-1.43807075224985
XM_027361444.1	-6.34327788819545
XR_003476044.1	-6.79779846129538
XM_027355437.1	-3.99187236035107
XR_003477346.1	-3.57955573458141
XM_027370337.1	-4.06284065042049
XM_027375204.1	-3.54645141038276
XM_027356973.1	-4.22493530989731
XM_027360017.1	-2.75191142181785
XM_027380424.1	-2.01320027154049
XM_027369730.1	-4.89868121431019
XM_027359879.1	2.1926039859206
XM_027363383.1	-2.03100837280394
XM_027370602.1	-7.069295166453
XM_027352492.1	-2.45663310817802
XM_027363346.1	3.21589448439681
XM_027354357.1	-2.2943317915826
XM_027355125.1	-4.13859335084584
XM_027365982.1	2.24284851226035
XM_027354103.1	2.71422126077977
XM_027360096.1	-1.39717446510056
XM_027350653.1	1.53619424727415
XM_027360634.1	-4.91057886469291
XR_003476675.1	-3.39061175038205
XM_027373272.1	-4.73968472606617
XR_003477184.1	-1.54056521708958
XM_027369485.1	-3.00069212001168
XM_027373273.1	-4.7125091937415
XM_027358525.1	2.74970365179205
XM_027354450.1	-2.13151317795823
XM_027352824.1	-5.14889357972057
XM_027356250.1	2.19569158302998
XM_027366527.1	1.01611414001789
XM_027382262.1	-2.41194269575698
XM_027376448.1	1.96960693128167
XM_027351973.1	-3.87077807966884
XM_027376998.1	-4.22946559884662
XM_027352281.1	-7.74600697571877
XM_027369607.1	-1.78252897019357
XM_027354443.1	-1.50275163383442
XM_027373278.1	-4.66131916518607
XM_027352736.1	-5.49303733886104
XM_027361673.1	-3.88921876729278
XM_027360632.1	-1.63047149789651
XM_027351415.1	-5.06751279440341
XM_027383207.1	-2.79769593473433
XM_027355167.1	-2.00526501799868
XM_027361925.1	-2.05578913557874
XM_027383181.1	1.7985305376676
XM_027371408.1	-6.75381616685594
XM_027383521.1	-3.01581859662805
XM_027383246.1	-1.90868310671921
XM_027355821.1	-5.82511323822999
XM_027376913.1	-1.67320131959924
XM_027358202.1	-2.26701447036419
XM_027367189.1	-2.39767005297116
XM_027369757.1	-4.66608275522483
XM_027375894.1	3.51074643017453
XM_027358201.1	-2.06600395685838
XM_027370426.1	3.8026116068873
XM_027383587.1	-5.78418561020028
XM_027366514.1	-6.05967431911876
XM_027371770.1	-4.18686031670749
XM_027369082.1	3.44632403310775
XM_027370536.1	-2.54440537640853
XM_027363224.1	-4.19961878763799
XM_027377827.1	-2.10234347084204
XM_027354017.1	2.57439984658268
XM_027363222.1	-3.86258520417053
XM_027368905.1	-4.14858540125798
XM_027376915.1	-1.62359490178562
XM_027352665.1	1.09676683755601
XM_027367090.1	-2.35994756039049
XR_003474919.1	2.24364971268217
XM_027362417.1	2.45081380047591
XM_027368756.1	-6.02002177142706
XM_027353310.1	-3.43157882665637
XM_027373353.1	3.19024858335667
XM_027373767.1	1.52243507651064
XM_027362210.1	-3.58446474663147
XM_027365583.1	3.99289001356247
XM_027364006.1	3.94496430309799
XM_027374587.1	1.17729691810389
XM_027365382.1	3.04355214912784
XM_027367318.1	-6.56235080568714
XM_027359840.1	3.4620574635402
XM_027353766.1	-7.33244672391261
XM_027370535.1	-2.55309138718834
XM_027357149.1	1.77257718111525
XM_027370617.1	-2.71586112558673
XM_027379867.1	-4.96547032224139
XM_027357561.1	-1.67683261695744
XM_027372596.1	-1.73701696177382
XM_027376914.1	-1.83594276075418
XM_027356979.1	-1.41487803914374
XM_027367946.1	2.37106615801977
XM_027370377.1	-1.68836756439342
XM_027364394.1	-1.96475602106846
XM_027360559.1	-4.557191492896
XM_027381750.1	-3.64715461585989
XM_027351034.1	-5.34676174709671
XM_027355123.1	-4.14179648451263
XM_027360895.1	3.37355136337221
XM_027371137.1	-4.73059964872282
XM_027361000.1	-1.76508369383023
XM_027357102.1	-1.81578575794999
XM_027383354.1	-2.5657303401257
XM_027358102.1	-3.24968345220462
XM_027372553.1	-1.99663404478454
XM_027355124.1	-4.15270568571317
XM_027370123.1	3.03871286588725
XM_027383214.1	-2.898322606751
XM_027373350.1	3.79718606425375
XM_027379567.1	-3.63934401964454
XM_027355292.1	-3.09024468232528
XM_027363983.1	-8.65669498819285
XM_027352932.1	1.41123009261137
XM_027356031.1	-1.80908416781005
XM_027350619.1	-2.47961475009691
XM_027374613.1	-6.73052273505943
XM_027380506.1	-6.9916555561293
XM_027380770.1	-2.01973361382603
XM_027362461.1	-8.85236229243552
XM_027378988.1	2.71090415148441
XM_027370556.1	3.83319483235713
XM_027358546.1	3.11612912994712
XM_027362037.1	-3.73405288617115
XM_027364921.1	3.29244891360185
XM_027367877.1	2.69326983585359
XR_003475463.1	-3.63333577464478
XM_027353236.1	3.71220417992208
XM_027368949.1	3.34642568132364
XM_027372779.1	-3.67585036567128
XM_027356111.1	-3.92802133426636
XM_027369896.1	2.33100265561475
XM_027381226.1	-5.24055258881743
XM_027381434.1	2.34205027424226
XM_027365204.1	4.15278762218163
XM_027370124.1	2.85181725201488
XM_027370361.1	2.82381363062218
XM_027355098.1	2.92485426985423
XM_027380448.1	4.53051307912657
XM_027353658.1	2.51718556909891
XM_027368635.1	2.47044424744231
XM_027364095.1	2.56035419733975
XM_027353101.1	3.11518765476064
XM_027359095.1	3.47065709996038
XM_027377819.1	3.02742980728449
XM_027353350.1	3.09787039983457
XM_027362875.1	2.90321110948916
XM_027377318.1	-6.37690685095763
XM_027378619.1	2.08061710379953
XM_027381523.1	2.5795223304456
XM_027357793.1	3.03246437558419
XM_027381657.1	3.72129190239387
XM_027369006.1	3.30958374773995
XM_027374046.1	2.94085671478152
XM_027381904.1	4.47394701192137
XM_027371578.1	2.41347883526767
XM_027370114.1	3.36845161427132
XM_027362535.1	-2.68283724516249
XM_027372577.1	4.07368194829555
XM_027363601.1	2.71214577836713
XM_027358550.1	2.34904594584784
XM_027362586.1	2.36922428604218
XM_027366007.1	3.11540800762521
XM_027372104.1	3.36780712796761
XM_027355584.1	2.54623088784265
XR_003476382.1	-2.88044720675568
XM_027372019.1	2.02681272841077
XM_027353791.1	1.96092696441237
XM_027367284.1	2.76976422650739
XM_027367215.1	-6.06304239834336
XR_003476155.1	-2.09260285955928
XM_027367585.1	2.52780653958594
XM_027365001.1	-5.34437113118248
XM_027355788.1	-5.16260464692137
XM_027383180.1	1.60454775800577
XR_003477839.1	0.738805993482125
XM_027354437.1	3.04980272395465
XM_027356626.1	2.81935172053478
XM_027367819.1	2.34289215844176
XR_003475566.1	-3.95361553214017
XM_027364054.1	2.44397413205618
XM_027357176.1	-5.47203381898843
XM_027351156.1	1.2573796270109
XM_027360561.1	-4.81502096361457
XM_027371531.1	3.67050578012792
XM_027367895.1	3.17938125801245
XR_003477532.1	3.45370502770123
XM_027356521.1	-1.23301239420693
XM_027365383.1	2.67064183617939
XM_027369975.1	-7.21829934332505
XM_027366905.1	3.76485493145478
XM_027377818.1	3.07574500909474
XM_027366045.1	2.44843892228244
XM_027355512.1	3.10714425596178
XM_027373847.1	1.65162937373019
XM_027362619.1	3.83293801151032
XM_027376628.1	-4.19870744416144
XM_027365462.1	3.49242847525879
XM_027371064.1	2.60431476130604
XM_027357971.1	-5.43528473344712
XM_027382788.1	3.35030362820114
XM_027376698.1	2.59838226646764
XM_027377316.1	3.46485072417067
XM_027356880.1	2.562864138789
XM_027365615.1	-5.36497331877478
XM_027383211.1	-2.80791334249147
XM_027363420.1	2.78642362563187
XR_003477553.1	2.78256374914326
XM_027352451.1	3.11423649645215
XM_027367366.1	4.6134899869566
XM_027380447.1	4.49527108138579
XM_027361571.1	1.55550507451335
XM_027358752.1	3.78564279006161
XM_027370796.1	1.30840498982372
XM_027366914.1	3.69241959804358
XM_027358552.1	2.51726277838498
XM_027363093.1	-1.31803784573933
XM_027367577.1	-1.25702968042983
XM_027356881.1	2.66832465664049
XM_027354044.1	2.19641980706426
XM_027372304.1	3.38587564111835
XM_027355818.1	-5.89947714980444
XR_003477681.1	4.17109539205361
XR_003477357.1	0.652087354400497
XM_027375632.1	-7.6979682374702
XM_027369732.1	-4.16284943201067
XM_027378262.1	2.52247821083472
XM_027381198.1	2.42828072760406
XM_027377537.1	2.69480181102162
XM_027383678.1	2.94212383203714
XM_027379756.1	1.78455030334833
XM_027367457.1	2.63893869643194
XM_027370125.1	2.86637710391828
XM_027379227.1	3.31682881427343
XM_027376835.1	-1.15937136646089
XM_027356173.1	4.32720564213948
XM_027377301.1	4.00451953907415
XM_027358325.1	3.57519150243186
XR_003477731.1	-5.89512041120049
XM_027361669.1	2.93902397757432
XM_027373493.1	3.04639639577784
XM_027375138.1	-2.53310860704336
XR_003476784.1	3.95410731405256
XM_027350986.1	2.76499406363892
XM_027359777.1	-2.92759256296178
XM_027362651.1	-1.43700478853153
XM_027373426.1	3.65115591184392
XM_027357898.1	2.72252361407171
XM_027367633.1	2.54082147218117
XM_027356691.1	2.76189592938155
XM_027372341.1	2.36434660216285
XM_027368247.1	4.16937311547376
XM_027354012.1	2.38615365036935
XM_027370485.1	3.53741874110792
XM_027356790.1	3.61152307444853
XM_027377556.1	3.6600867588963
XR_003476205.1	2.14274002491159
XM_027353445.1	-1.95066263172423
XM_027367732.1	1.54707194182805
XM_027351341.1	3.71680580943054
XM_027357794.1	3.14391741922966
XM_027357269.1	3.62359397158318
XM_027354434.1	3.01525945150841
XM_027367970.1	2.64616330104173
XM_027368485.1	-2.86170961100905
XM_027373757.1	-7.09980246908117
XM_027356535.1	1.39746536897343
XM_027375129.1	2.1936818026933
XM_027367319.1	-5.42464504453216
XM_027356726.1	3.31889299683345
XM_027354993.1	3.28008850121627
XM_027368860.1	1.43993445118001
XM_027351775.1	2.03518336254711
XM_027360592.1	-3.2703449912897
XM_027379286.1	-1.54646151310571
XM_027381784.1	3.09431792980356
XM_027370557.1	2.88517702062306
XM_027368733.1	-2.51512472094042
XM_027375040.1	-1.87267675006625
XM_027363168.1	1.98947971738799
XM_027372940.1	2.30538543256594
XM_027370359.1	2.61117642056603
XM_027362260.1	-2.95418524941805
XM_027360024.1	1.61245470347188
XM_027371536.1	1.83554734176904
XM_027366320.1	-6.58059571687378
XR_003475432.1	3.28938786945015
XM_027355122.1	-4.28251011623468
XM_027352936.1	2.71922362803171
XM_027373427.1	-1.11524295360919
XM_027356719.1	-1.99074815291846
XM_027363535.1	3.12055935801158
XM_027355127.1	-4.02921840228629
XM_027369544.1	2.28876572309359
XR_003476045.1	-7.11613255205026
XM_027381433.1	2.29711319787372
XM_027353578.1	4.18268807953505
XM_027356690.1	2.65193657718577
XM_027382127.1	1.95119070457794
XM_027361891.1	2.32690844683957
XM_027381824.1	2.5395147309323
XM_027366906.1	3.4278357916589
XM_027357306.1	2.8515054514165
XM_027357615.1	3.9417266651278
XM_027368418.1	2.72609224590964
XM_027362952.1	0.769559963405829
XM_027381785.1	3.26493990702161
XM_027381518.1	2.79137279901313
XM_027366138.1	3.31674022716701
XM_027368477.1	-2.77410369015348
XM_027366512.1	2.97962180333119
XM_027378566.1	-6.90698181062474
XM_027373708.1	-1.64239537428664
XM_027368551.1	-7.21690516927545
XM_027363908.1	-3.099735813327
XM_027350939.1	1.36100663759293
XM_027376187.1	-1.56339518183598
XM_027373792.1	-2.54592335951472
XM_027360275.1	-5.87610525417376
XM_027383208.1	-2.9064337368045
XM_027368462.1	-2.85634720363395
XM_027362259.1	-3.30243164898639
XM_027363937.1	-2.16521867513199
XM_027375889.1	-2.08382230935725
XM_027381131.1	3.62932799939723
XM_027373277.1	-4.68708839972074
XM_027360925.1	-5.00243300114859
XM_027378930.1	2.84002438029162
XM_027365170.1	-5.14790463223739
XM_027352341.1	-5.62868443555792
XM_027360558.1	-4.78938506452794
XM_027359921.1	2.86209062243409
XM_027352579.1	-4.58039055753307
XM_027381936.1	-1.69663613710815
XR_003477940.1	-1.06454370914154
XM_027373274.1	-4.80481151789064
XM_027356875.1	2.56307976624485
XM_027370784.1	-6.56093826583299
XM_027376316.1	-3.25186740742887
XM_027365559.1	-5.73624576540252
XM_027355128.1	-4.14998241596166
XM_027376472.1	-4.44975204958512
XM_027380297.1	-2.66352536308643
XM_027350598.1	-7.98589816951796
XM_027370857.1	1.36317490057825
XM_027362730.1	-2.85130822430796
XM_027367985.1	-3.02521424577197
XM_027373030.1	-4.50079165518071
XR_003475422.1	-3.38579053623938
XM_027360557.1	-4.66935905521027
XM_027370576.1	-5.48863214980358
XM_027367929.1	-2.75418797706066
XM_027355636.1	-7.31731288320146
XR_003476742.1	-3.25558287520038
XM_027379119.1	1.74500611261463
XM_027352282.1	-7.98890183854587
XM_027364441.1	2.36203674306328
XM_027380772.1	-2.04758845148718
XM_027364558.1	3.26643840581484
XM_027367831.1	3.37424841677678
XM_027375202.1	-3.71677124581151
XR_003476853.1	-3.48702775660706
XM_027373956.1	3.30450636619218
XM_027356243.1	-2.07194148209792
XM_027358238.1	7.09292689151553
XM_027380771.1	-2.06577438729095
XM_027356021.1	-1.42824033296318
XM_027363466.1	-3.03474040556354
XM_027356084.1	-1.22689291921709
XR_003476500.1	3.68305442710888
XM_027361437.1	-5.39732654710127
XM_027352283.1	-8.3907058515492
XM_027367994.1	-6.80489578423977
XM_027356242.1	-2.07012412065373
XM_027362261.1	-3.17567319903826
XM_027378426.1	-4.47698284546175
XM_027355171.1	-5.68931623039278
XM_027364618.1	-3.66576647189753
XM_027364393.1	-1.16350057344616
XM_027369632.1	3.21164140011212
XM_027382016.1	-2.0760500316132
XM_027359456.1	3.02442233975909
XM_027382230.1	-1.94733813302799
XM_027372333.1	2.23145700139008
XM_027352727.1	-4.07569038793742
XM_027368523.1	-5.84062014844863
XM_027379516.1	-2.46459986920845
XM_027380618.1	-5.97547423223471
XM_027376341.1	1.65540269325947
XR_003476046.1	-6.88895060407754
XM_027383209.1	-2.79029548981254
XM_027381581.1	2.60704002729975
XM_027382215.1	-5.15297926661554
XM_027359227.1	-4.92876829463076
XM_027351952.1	-3.01912559764148
XM_027361919.1	-2.57921215246612
XM_027383210.1	-2.56489347985858
XM_027350981.1	3.34014932163233
XM_027373411.1	2.00893087070583
XM_027376279.1	2.9433243327024
XM_027366909.1	3.32926644856226
XM_027353233.1	-2.15785662351583
XM_027363011.1	-3.78560986611194
XM_027376049.1	3.24215335393132
XM_027370303.1	-3.20737189980789
XM_027356883.1	-1.41894301656177
XM_027370411.1	2.78832566641195
XM_027356709.1	2.07482984875736
XM_027372899.1	-3.25483711961965
XM_027375888.1	-2.00114617925346
XM_027359670.1	-3.65506634266591
XM_027370875.1	2.19670599133731
XM_027369605.1	-2.81194658224743
XM_027383218.1	-4.54630701081703
XM_027373275.1	-4.60982334103957
XM_027376397.1	3.12370804070086
XM_027376284.1	2.93028622005335
XM_027372710.1	-3.40864535347293
XM_027371558.1	-4.93710730789488
XM_027373279.1	-4.48115895793704
XM_027362925.1	-1.13776228080743
XM_027373760.1	2.78981627661822
XM_027351520.1	3.36515383267302
XM_027360578.1	-4.24637634629891
XM_027353767.1	-6.96569440073748
XM_027352782.1	3.33123296993927
XM_027357410.1	-3.26912962608181
XM_027375798.1	-2.66171499223203
XM_027380278.1	-3.39141406625947
XM_027376688.1	2.5548544969914
XM_027355714.1	-3.02239205821778
XM_027375030.1	-7.06938778256014
XM_027382055.1	-1.5895466399805
XM_027354945.1	-6.4450594209317
XM_027364098.1	-6.79106818062979
XM_027379687.1	-1.64871160511686
XM_027350718.1	4.31681920636624
XM_027364132.1	2.49385162445301
XM_027372864.1	-2.27509109764823
XM_027356624.1	2.60162977251109
XM_027366863.1	1.89647049034747
XM_027363849.1	2.46612232798363
XM_027377374.1	1.28345653832571
XM_027381905.1	2.41719652665534
XM_027375946.1	-2.17853439941603
XM_027366862.1	1.94355753280499
XM_027350776.1	2.79676706907664
XM_027373008.1	2.20039226557342
XM_027353828.1	3.5418357717583
XM_027355101.1	2.62448615220218
XM_027377968.1	-4.97546505115462
XM_027364903.1	3.37249518349345
XM_027366947.1	-1.85252900683285
XM_027380217.1	4.081432557376
XM_027379166.1	3.2589277507663
XM_027378410.1	2.88654714630336
XM_027361940.1	3.48747113833335
XM_027354312.1	3.78173326713963
XM_027362736.1	3.03005003778804
XM_027362100.1	3.8834311353299
XM_027376911.1	-1.45531752431699
XM_027372956.1	3.09642294960929
XM_027367706.1	2.44247130668573
XM_027354498.1	3.35401157408871
XM_027375276.1	3.18839200788456
XM_027365285.1	-2.45766796779509
XM_027377165.1	3.36471459962191
XM_027355484.1	1.69986626598488
XM_027362997.1	3.80924372406344
XM_027362833.1	-1.71057864613642
XM_027372885.1	2.41124087935831
XM_027383179.1	1.70577717889973
XM_027363945.1	2.4848923322426
XM_027376545.1	-3.69926563589139
XM_027354972.1	-3.04543229879935
XM_027376289.1	-3.89729544963051
XM_027382180.1	-2.01094967017937
XM_027374563.1	-2.99975420956243
XM_027354350.1	-0.872577702670028
XM_027373720.1	-1.61011680618819
XM_027382999.1	-3.6717050291047
XM_027354973.1	-3.07791255670192
XR_003476210.1	-2.4570067763579
XM_027376067.1	-1.3495038760518
XM_027368150.1	-3.66445438939443
XM_027363103.1	-5.15798497199601
XM_027368149.1	-3.69170567786569
XM_027355635.1	-6.31611481943234
XM_027354567.1	-1.30377614727524
XR_003477624.1	-5.59406149055104
XM_027372305.1	3.10537304130219
XM_027371294.1	-2.76936338298916
XM_027383685.1	2.65151163107439
XM_027351739.1	-3.82623887223805
XM_027377347.1	3.85576624844439
XM_027381274.1	-2.21959478286646
XM_027360602.1	-1.59972682945177
XM_027367852.1	-5.35807024996306
XR_003476545.1	-3.71000426463605
XM_027378257.1	2.377504835904
XM_027363099.1	-2.34007816449542
XM_027357411.1	-3.36803015776724
XM_027351003.1	-3.2276495897945
XM_027352930.1	-3.02850679119527
XM_027363107.1	-4.69936539266165
XR_003476166.1	-1.77118199669147
XM_027350778.1	2.51668710470345
XM_027371295.1	-2.75456653534159
XM_027368154.1	-3.71964338672552
XM_027363133.1	-3.00402963406433
XM_027368640.1	-2.43932597520116
XM_027371994.1	-2.6388151108114
XM_027383656.1	-3.01327111097285
XM_027359691.1	1.14089315257134
XM_027366908.1	3.50672220547386
XM_027354623.1	-4.14938459921258
XM_027361136.1	-3.0175579308026
XM_027377429.1	1.78829094036524
XM_027373709.1	-1.16820975720394
XM_027351039.1	-3.71985987985521
XM_027363104.1	-4.89960746190294
XM_027368641.1	-2.32763840914714
XM_027361132.1	-3.17402322671024
XM_027351009.1	-3.47357592664468
XM_027351981.1	-4.45346769960656
XM_027352934.1	2.91953368638055
XM_027352755.1	-0.764580774373979
XM_027367403.1	-5.95264031618785
XM_027357412.1	-3.30942709205011
XM_027376764.1	-1.99973820614076
XM_027357046.1	-3.02349547009318
XM_027352132.1	-6.10195228808395
XM_027373495.1	3.20673273643203
XM_027361776.1	-1.34301913826548
XM_027381278.1	-1.2954382177722
XM_027356871.1	-1.68515240405361
XM_027361137.1	-3.02261931702667
XM_027381776.1	-4.79040275949885
XM_027359661.1	-4.11601950366631
XM_027356931.1	-3.63829364130335
XM_027372777.1	-3.46735750476881
XM_027352726.1	-3.8071272210105
XM_027378530.1	-1.30324281120195
XM_027361131.1	-3.05270838765338
XM_027351978.1	-4.3785209649543
XM_027351106.1	1.83985264180608
XM_027374827.1	-1.94589481189045
XM_027370561.1	-1.78700802632735
XM_027377826.1	-1.98139034868303
XM_027368148.1	-3.66554779718343
XM_027383625.1	-3.00983608380515
XM_027364830.1	-4.43674740068675
XM_027377239.1	-5.51623197175298
XM_027358145.1	-4.36390228036727
XM_027360046.1	3.03506186911693
XM_027361138.1	-3.35323948199603
XM_027356636.1	-5.862541877066
XM_027361401.1	-2.45614636752328
XM_027361135.1	-3.05747055939013
XM_027365823.1	-4.24041132915575
XM_027375879.1	-6.09190977679626
XM_027363105.1	-4.90274567399469
XM_027356637.1	-5.14869265413895
XM_027376287.1	-3.91304878339356
XM_027368153.1	-3.757206049789
XM_027357168.1	3.78596640582074
XM_027379082.1	-2.02550861250361
XM_027383052.1	2.71776005281786
XM_027383577.1	-5.58255262223385
XM_027354858.1	-2.06222451405722
XM_027379866.1	-2.29426991682883
XM_027377363.1	2.5210062552508
XM_027353286.1	-6.52180909392792
XM_027361208.1	-1.71599863156284
XM_027378434.1	2.92642646483044
XM_027383352.1	3.38503670618726
XM_027360047.1	2.89068322629473
