ID	edgeR_logFC	limma_logFC	NOISeq_log2FC_SigInv	DESeq2_log2FoldChange
XM_027362489.1	-2.96364526859886	-4.5182744292087	-3.07479929256781	-3.07597961625638
XM_027362493.1	7.81207154251716	7.76870691274432	7.4448426749616	7.9264862111298
XM_027362500.1	-2.76796944673362	-2.90946412408798	-2.81355663610426	-2.79759438574251
XM_027362504.1	2.1917240026728	2.19573654646159	2.15280572252569	2.15914393885078
XM_027362505.1	1.74977990568333	1.79125995562158	1.71550518284862	1.73733949417624
XM_027362506.1	6.8729505474929	9.82105300161712	6.97425655323153	6.97468726204194
XM_027362508.1	6.59561728256754	9.85676638148024	6.6753425346813	6.67871282232057
XM_027362509.1	5.80268532701741	5.69711466737374	5.77584104050862	5.80891446558711
XM_027362510.1	5.20228564512153	5.03743432954726	5.16071147939244	5.19874872829873
XM_027362512.1	-3.27548605149528	-3.77496165804125	-3.32800180739818	-3.27459046064804
XM_027362516.1	-1.80385469061405	-1.86848785131678	-1.854143421748	-1.84439691595497
XM_027362523.1	6.60528043368495	7.4015055919126	6.62237721043752	6.66472583471337
XM_027362530.1	1.07089010893651	2.24538234081443	1.01850081557617	1.04542963669193
XM_027362535.1	-2.64444095861352	-3.01855429625345	-2.68283724516249	-2.68499604057894
XM_027362539.1	8.75620712531218	9.75765884947066	8.62918409812624	8.89346879130508
XM_027362546.1	3.05709146642141	2.87184494858334	3.06107662335968	3.12940892550589
XM_027362570.1	3.7139687710883	4.17444822228217	3.68965103468158	3.73053056824498
XM_027362572.1	2.14497786557943	2.39806284767144	2.01436561702875	2.17288660148952
XM_027362573.1	2.32431526783928	2.22240594611838	2.27404831798155	2.33441010215652
XM_027362574.1	1.95028389414978	2.72330677043008	1.86706554020784	1.99806011711456
XM_027362583.1	1.35256116954229	1.81356355934475	1.29414574844966	1.34837418336053
XM_027362586.1	2.40655847466158	2.44954488962482	2.36922428604218	2.39612410716755
XM_027362592.1	5.37702497085183	6.15292644348174	5.1071857194807	5.5051140047606
XM_027362593.1	6.32719551894653	6.4431375475458	5.93616551583017	6.37215500788624
XM_027362596.1	-3.06903780329688	-3.82302107425978	-3.12936367337021	-3.13259494898334
XM_027362604.1	-1.53345121539011	-1.23731481833798	-1.58606333105903	-1.54560504805746
XM_027362612.1	10.0397161557028	7.78863069661373	8.41095786333079	9.82437063576574
XM_027362614.1	1.64624099059586	1.67164634901725	1.59656660788472	1.64012944730987
XM_027362618.1	2.07890206973597	2.01646691378314	2.00806122668869	2.07213913127998
XM_027362619.1	4.00569968510402	3.7503679563179	3.83293801151032	4.10386277269138
XM_027362621.1	4.75307863185469	4.24387898309505	4.55640612224373	4.87064495980027
XM_027362622.1	5.29487851589012	4.66445882792548	4.95936152517409	5.40592668050472
XM_027362623.1	-7.11064732997322	-11.2646090487226	-7.19905121293997	-7.2443479004529
XM_027362636.1	-2.30080373079846	-2.3153240331539	-2.35151199675706	-2.33748822485936
XM_027362640.1	3.47534704880198	2.88043287769813	3.51057240212674	3.56538222320445
XM_027362641.1	-7.77177731897406	-8.75175683298981	-7.88673120530923	-7.91047746043555
XM_027362646.1	4.14669982189444	4.15997457696115	4.14166150607117	4.19322293545211
XM_027362650.1	-1.60311845434648	-1.6296088793342	-1.62344728875026	-1.572340363156
XM_027362652.1	-1.89279826069757	-1.98450915024708	-1.90599559541499	-1.84734675732802
XM_027362657.1	1.94410240048303	1.89742982090154	1.90482360356422	1.92921770897554
XM_027362658.1	1.60967125326118	1.66702945027364	1.55467624759362	1.59409147687671
XM_027362659.1	1.81567269652116	1.80306395335503	1.78694178581636	1.79580470327453
XM_027362660.1	1.83796811652364	1.87815701074405	1.81729726122448	1.81720865247739
XM_027362687.1	7.43651160117637	8.67931901547358	7.48118041821119	7.55364691511692
XM_027362688.1	-3.03813682352412	-2.31986035404587	-3.00975017167	-3.01925205762708
XM_027362705.1	-11.6093866173345	-12.1920088308063	-11.7447634269226	-11.8031764815406
XM_027362706.1	-10.5128220601457	-12.4872968421907	-10.6130221672261	-10.5919935674565
XM_027362710.1	-2.25403849594233	-2.79221051425851	-2.37378535135627	-2.33872549989024
XM_027362711.1	1.3540215838682	1.7887748320424	1.32226776642188	1.36488107419966
XM_027362713.1	6.93109819636423	10.7725859961011	7.03417215420633	7.02615552884528
XM_027362730.1	-2.83036616530976	-2.79791395997219	-2.85130822430796	-2.82356665806286
XM_027362736.1	2.98948071223721	3.10089490763579	3.03005003778804	3.03779280841608
XM_027362737.1	12.0526650160897	7.26693944551788	8.32544930287155	9.89894922587368
XM_027362743.1	5.39998679217302	4.89212668847884	4.58240481039478	5.4710859324256
XM_027362757.1	7.85820538739092	8.61194055937836	7.59006624279464	7.95146112529747
XM_027362831.1	1.92495938580027	2.2706467229233	1.89565503408764	1.93077679547032
XM_027362832.1	1.90075501703365	1.83736392409214	1.82800032443877	1.89125191945998
XM_027362833.1	-1.69067004913828	-1.59364805935656	-1.71057864613642	-1.68642529114471
XM_027362834.1	-2.05105406283151	-1.83541492138665	-2.06488186325801	-2.03664205525525
XM_027362835.1	-2.27895949906993	-2.02355572211168	-2.27746694499074	-2.25383445870132
XM_027362836.1	-2.29525321758626	-2.07541455025803	-2.28897808743212	-2.26090316178683
XM_027362841.1	1.95398659501522	2.01204774537124	1.8569284373757	1.94345977593894
XM_027362842.1	3.11132173373408	3.15255741509095	3.0120846747945	3.08100106316208
XM_027362845.1	-10.6144607061006	-13.1566997782367	-10.6997162303901	-10.7588222613118
XM_027362859.1	8.68227677524568	7.45063285355448	7.45912550087723	8.8608924316511
XM_027362873.1	2.25883760955468	2.42673390411861	2.23559266448826	2.23972029486994
XM_027362874.1	1.03617080084045	1.96838942709931	0.97304258353324	1.00365665545228
XM_027362875.1	2.88355666610773	3.07701818693796	2.90321110948916	2.89181029637695
XM_027362876.1	2.78189416391688	3.40506136459407	2.76559973995696	2.76419675100767
XM_027362877.1	2.8359386539354	3.37872001116599	2.81351460213435	2.82420987948306
XM_027362878.1	2.33155285559568	2.61307990807579	2.33139131111453	2.33139076984537
XM_027362890.1	5.3449020085054	6.14202322556417	5.32121181680137	5.36684566211702
XM_027362892.1	2.07985238095111	2.18148826829926	2.0374934369536	2.06857001246508
XM_027362895.1	4.23246362047225	4.34876361142755	4.0564547402095	4.19726208720639
XM_027362906.1	5.33949309336099	5.50918978180672	5.36534287260288	5.39899856861897
XM_027362910.1	10.4812467066008	9.54678735752145	9.28321018774346	10.5248595608414
XM_027362911.1	1.81824331000966	1.98233336095869	1.74561065755116	1.76471978784963
XM_027362936.1	1.99304654646873	2.14994253738294	1.98907879185551	2.01999795439803
XM_027362944.1	-3.1140023056133	-4.17387407508619	-3.22993319406777	-3.24022527498485
XM_027362945.1	-3.00153960087688	-3.8878833870254	-3.10476821000857	-3.11688831567082
XM_027362946.1	-2.14327424207054	-1.83626010034862	-2.25753187328967	-2.22306729823215
XM_027362947.1	-2.23615040431919	-2.44817042146676	-2.31982965610029	-2.29114177167544
XM_027362948.1	2.98394733656601	3.02591616318287	2.97171440706501	3.0346787848326
XM_027362949.1	3.18654721801033	3.32314579588397	3.19798216130034	3.24001890807693
XM_027362950.1	3.15497023398329	3.23939855246058	3.15345723909033	3.21783870332027
XM_027362951.1	-4.1417947135832	-4.02762568596922	-4.13068811639166	-4.11320185443402
XM_027362953.1	3.83529423393886	4.08895149096017	3.8294285411585	3.87211668133077
XM_027362966.1	5.48717058357361	5.67054657240269	5.12846068875846	5.48205752676939
XM_027362970.1	-1.99219752001055	-1.81017681549081	-1.99180263521	-1.97619720009413
XM_027362976.1	4.78663595804907	1.7371996908922	4.65530634058911	4.64705856157361
XM_027362987.1	-1.89055079250989	-1.9102999593926	-1.89793960943256	-1.87129533849961
XM_027362996.1	-3.9220801396591	-4.09535523926959	-3.92212426086837	-3.88235530967865
XM_027362997.1	3.85140820244218	4.03427294673754	3.80924372406344	3.91592692512847
XM_027363003.1	1.78447665048798	1.87497648323829	1.7210931052181	1.76228406168231
XM_027363007.1	-4.13198839351543	-4.30358851111188	-4.12884058240203	-4.09488545770075
XM_027363011.1	-3.73840275142333	-4.05311590857378	-3.78560986611194	-3.80622306546889
XM_027363023.1	-5.59946281747657	-6.99877422553694	-5.73227285220888	-5.70647477141869
XM_027363038.1	5.63814622748862	4.55044051217844	5.55594111898122	5.6049404151145
XM_027363059.1	5.33970619616752	4.38728456237395	4.13832137955844	5.36882742605264
XM_027363061.1	0.983237876288787	1.84566507597798	0.935225053466692	0.968902927831998
XM_027363064.1	1.01776708721231	2.28908562823282	0.941716055503351	0.989444779429732
XM_027363065.1	8.61948749482403	4.9119019953639	4.82236839646553	6.3888646155472
XM_027363087.1	-8.52544804705412	-10.1599169734299	-8.68090673721637	-8.66728380084539
XM_027363088.1	3.43849154693817	3.45256180850164	3.47518319335668	3.49192428997099
XM_027363089.1	1.50290896573525	1.87983294818285	1.48712928389753	1.51121191923774
XM_027363094.1	-1.45549422995299	-1.45871945830215	-1.50893018510877	-1.46924246044968
XM_027363097.1	2.79276744124974	2.72485398074328	2.78996006975386	2.83233630483202
XM_027363099.1	-2.29509877917057	-2.30678650970464	-2.34007816449542	-2.30798819715377
XM_027363100.1	-4.38987577037544	-7.37692977993444	-4.45518753359979	-4.49666282279307
XM_027363103.1	-5.13450733819663	-4.41525860901478	-5.15798497199601	-5.14138239863429
XM_027363104.1	-4.87773852146923	-4.23649335582103	-4.89960746190294	-4.88606838137687
XM_027363105.1	-4.87815372682219	-4.27457384342062	-4.90274567399469	-4.8855943807431
XM_027363106.1	-4.56501954623088	-4.00848521807625	-4.60169642098745	-4.58652329864531
XM_027363107.1	-4.67215179841331	-4.07549720678933	-4.69936539266165	-4.68222141625518
XM_027363124.1	2.49629379905356	2.55646545072441	2.51012113211011	2.49119000935705
XM_027363126.1	8.99182878655936	7.26556368657072	7.31803040166922	8.65466717128251
XM_027363133.1	-2.94957169839411	-2.98787641322495	-3.00402963406433	-2.97732875253422
XM_027363150.1	-1.62334080400501	-1.53679901582855	-1.67197459343662	-1.63545902975259
XM_027363168.1	1.99438722841533	2.03805211193411	1.98947971738799	2.02470580053469
XM_027363177.1	1.76585737100825	2.05376088799594	1.73199971697551	1.76656769293468
XM_027363191.1	4.19921254926452	4.21660681502717	4.14947333039745	4.19558721557079
XM_027363208.1	-4.58428227453754	-6.07545999143638	-4.68764967914821	-4.69912311682622
XM_027363209.1	-4.55954402482922	-6.08389245874775	-4.66121106016193	-4.67527167425732
XM_027363210.1	-4.51659716022072	-5.97159505187164	-4.61553111370493	-4.62758442975221
XM_027363211.1	-4.7040458931646	-6.31178027136349	-4.8144145344984	-4.82374782937564
XM_027363212.1	-5.20315556253885	-7.16172035927741	-5.30162729144171	-5.32741169973071
XM_027363213.1	-4.59837316443502	-6.00151376049266	-4.70231532818477	-4.71218734402132
XM_027363214.1	-3.36215805473065	-6.77358604690477	-3.48589618068383	-3.50369981851318
XM_027363215.1	-3.27370199159394	-6.69870518545605	-3.39658287467116	-3.41492373105095
XM_027363216.1	-3.99781584520605	-5.34637701040498	-4.08604376319985	-4.10332633609336
XM_027363217.1	-3.94182833167854	-5.35098659132561	-4.03161592761893	-4.04974602979939
XM_027363218.1	-4.03444158893568	-5.16506678290437	-4.11692376543579	-4.12918903048044
XM_027363219.1	-3.95488719117157	-5.30150003690721	-4.04294623680617	-4.05871692561435
XM_027363220.1	-3.6574564728546	-5.48606077811796	-3.75271455241981	-3.77644340878138
XM_027363221.1	-3.91186659582859	-5.43460173701097	-4.00646229614885	-4.02475234962196
XM_027363222.1	-3.80371375962764	-4.5630828251279	-3.86258520417053	-3.8837331328347
XM_027363223.1	-4.11380031674893	-5.23575612549565	-4.19533177801226	-4.20782789626219
XM_027363224.1	-4.11121901613774	-5.25471355658974	-4.19961878763799	-4.21413050324303
XM_027363225.1	-4.15360201075814	-5.21762942280518	-4.23416504362569	-4.24519098480319
XM_027363226.1	-4.02126360805622	-4.86058870149837	-4.09660885580213	-4.10489082346662
XM_027363227.1	-4.13281725965614	-5.27826419110261	-4.22035728513723	-4.23188561631901
XM_027363228.1	-4.18969357893378	-5.32003728857415	-4.2767711489843	-4.28922564337903
XM_027363229.1	-3.82736705786981	-4.33199211401289	-3.89502092793799	-3.89555301394015
XM_027363230.1	-4.20321120791321	-5.30471886967353	-4.28483556186875	-4.29575797100874
XM_027363232.1	-4.31817788204822	-5.52925782562683	-4.406649649074	-4.42112360590952
XM_027363233.1	2.67569474402192	3.88222728094321	2.59989153434378	2.71534208337155
XM_027363238.1	-1.32909287838425	-1.64776415065976	-1.34425146772475	-1.30735441008919
XM_027363240.1	6.94190334019934	6.9367835670141	6.05200687848373	7.15801880807386
XM_027363241.1	9.05638923708379	9.01747415524131	8.29478667045104	9.22772067167993
XM_027363247.1	3.87206488766313	4.06043629151807	3.83717671073257	3.87162752801584
XM_027363252.1	-2.55537687270552	-2.60527767316245	-2.57765164644813	-2.54129580241411
XM_027363253.1	-3.38532291673532	-3.23405129820434	-3.36589433116942	-3.35392261393537
XM_027363276.1	6.1989952556929	7.41313952730196	6.26368278969959	6.35288883325514
XM_027363278.1	4.43066772847877	4.79894622636355	4.44795656667051	4.49759694561118
XM_027363279.1	3.79237784931373	4.45890964341355	3.80776235662207	3.84508652137625
XM_027363280.1	4.2610083650242	4.69573462727288	4.28672865990457	4.3313258871429
XM_027363281.1	4.15967820483477	4.42726838226797	4.1438630791873	4.20768541690077
XM_027363288.1	8.99258041051957	10.0505435096496	8.91375290878397	9.11881166550815
XM_027363297.1	7.91243420697201	8.90521910447587	7.9803056929212	8.05013579588402
XM_027363301.1	2.56820470117737	2.76559558753504	2.54057403385487	2.60706264641692
XM_027363303.1	6.44003133432661	6.32910809382058	6.28620868906144	6.47847961147167
XM_027363307.1	2.05770980378345	2.51687021346585	2.0318543152616	2.08134050729668
XM_027363308.1	-1.69901719122866	-1.77090624003423	-1.70946354002943	-1.67735294176999
XM_027363311.1	8.91027402486766	11.1938063933879	9.06294006428769	9.10729716823721
XM_027363313.1	-2.05883548552336	-3.8784890537105	-2.13332107679917	-2.16760818537327
XM_027363319.1	6.91049043966262	7.97803838491172	6.65604617484332	7.06234177153481
XM_027363320.1	6.90414038626202	8.43459029857597	6.84321241491619	7.02205065829548
XM_027363321.1	7.84664509314461	7.79650298494465	7.18662669215005	8.00484326518831
XM_027363322.1	8.12789991398601	11.9143087666398	8.25727728771565	8.23949036179466
XM_027363323.1	9.36659879774033	10.3681787674034	9.43400122530387	9.55955582053505
XM_027363327.1	-2.43231902710105	-2.65530336468872	-2.46109818161334	-2.42276388883929
XM_027363329.1	-2.38520356019033	-2.61285340929447	-2.43138437442754	-2.39454076855563
XM_027363330.1	-2.42912764641667	-2.6813598194373	-2.47006462349428	-2.43840420573488
XM_027363331.1	1.45269418700575	2.07800676884674	1.45117391067932	1.4646387179962
XM_027363332.1	1.63353225291403	2.31583086175148	1.61168943395497	1.62742793544435
XM_027363345.1	2.77300158024956	2.99407515330934	2.70596332190271	2.85242570052168
XM_027363346.1	3.27129854854897	4.31422166931261	3.21589448439681	3.24047145068081
XM_027363350.1	-3.90625583288223	-2.55861469371709	-3.85467981291444	-3.87094961034991
XM_027363358.1	1.28817414809356	1.61217469017663	1.27482089957811	1.28058698892227
XM_027363359.1	-2.34205378049122	-2.3211824798561	-2.39551275296206	-2.35305335982546
XM_027363360.1	-2.01347842893277	-2.04277716668298	-2.06210515366991	-2.02776190762744
XM_027363361.1	-2.20268246133073	-2.2676654574975	-2.25910987339667	-2.21740005332562
XM_027363362.1	-2.38594837729276	-2.3602801201314	-2.43409515075895	-2.387946326268
XM_027363383.1	-2.00299919146535	-1.94185380173992	-2.03100837280394	-2.00750572272299
XM_027363388.1	6.18360134288917	5.26534622362094	4.95078408669893	6.18918855597817
XM_027363389.1	8.89530129909315	5.19267915411895	5.08880583569988	6.65687002670268
XM_027363390.1	7.61475748126134	10.0879672264491	7.68224409591028	7.72809806778568
XM_027363402.1	1.94375105131547	2.55740608856481	1.92501158677068	1.92638408126118
XM_027363410.1	7.38823355770024	9.1208360468205	7.47439186822071	7.50593600917146
XM_027363413.1	2.80153737775592	2.78637196536404	2.77608884261406	2.79671502192288
XM_027363414.1	3.31297760330394	3.41106107380389	3.2884780880595	3.34395373218303
XM_027363415.1	11.5601242835772	7.71705401645393	7.80737519049872	9.37977648880609
XM_027363420.1	2.78315794770665	2.7895382985315	2.78642362563187	2.77534295496559
XM_027363427.1	-2.74010004102197	-2.37368660665399	-2.76479335558187	-2.72944848141231
XM_027363428.1	1.62800187181584	1.8080125256229	1.61195228976927	1.64075616848768
XM_027363431.1	2.0518272629954	2.12088170195308	2.02325954253918	2.0714180310643
XM_027363437.1	2.37739477384279	2.27375701189051	2.33536819488878	2.38880347967473
XM_027363440.1	4.1182472022889	4.01911294335563	4.07867112125308	4.13122511954878
XM_027363443.1	1.65705496409727	1.69161700687564	1.65186642260132	1.68721282555108
XM_027363444.1	2.56877782663185	2.51596971737235	2.49872442292979	2.6042069396446
XM_027363449.1	-2.63046773813441	-2.35895949902881	-2.65221077978187	-2.63929567094671
XM_027363452.1	3.04429063951872	2.92310479285071	3.00480007638045	3.05796668360191
XM_027363460.1	2.30551875362588	2.32164845435977	2.21903084126573	2.31011930735127
XM_027363466.1	-3.04628665585671	-3.06525110926663	-3.03474040556354	-3.02493570513174
XM_027363468.1	2.23055828947261	2.25893123523244	2.16831271909092	2.25813144087723
XM_027363470.1	9.85954520578747	6.18505978580352	6.06523196671892	7.62788264028694
