ID	hemocytes_mean	hemocytes_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_wssv_1	hemocytes_wssv_2	hemocytes_wssv_3	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized	Expression
XR_003475785.1	104.227475095786	410.589395768369	-1.06492883543026	0.995045242935798	-1.97796073534172	0.00495475706420234	1.97796073534172	96	29	100	355	723	656	93.8315147905702	53.5973089382223	165.253601558566	254.457745544871	598.941698221333	378.368743538902	Down_hemocytes_Up_hemocytes_wssv
XR_003475805.1	167.296601664808	735.063534515642	-1.44123605049544	0.998933822970013	-2.13546081343803	0.00106617702998713	2.13546081343803	162	92	105	703	1363	992	158.340681209087	170.032842148843	173.516281636494	503.898014417027	1129.12522085156	572.16736827834	Down_hemocytes_Up_hemocytes_wssv
XR_003475806.1	169.671284122743	798.515445023189	-1.50649516294394	0.999939564309549	-2.23457789496036	6.04356904509995e-05	2.23457789496036	191	68	119	729	1438	1182	186.685617968739	125.676448544797	196.651785854694	522.534356344257	1191.25610240979	681.755876315522	Down_hemocytes_Up_hemocytes_wssv
XR_003475856.1	17.8892750236567	72.6439449239972	-0.791137002506127	0.991733062315123	-2.02174762793108	0.00826693768487696	2.02174762793108	37	5	5	108	100	100	36.1642296588656	9.24091533417626	8.2626800779283	77.4124972361862	82.8411754109727	57.6781621248326	Down_hemocytes_Up_hemocytes_wssv
XR_003475874.1	761.706408058167	255.872642183043	1.41512706943928	0.998812126656411	1.57380912966027	0.00118787334358927	-1.57380912966027	748	434	455	443	285	371	731.103886076526	802.111451006499	751.903887091475	317.534595144727	236.097349921272	213.985981483129	Up_hemocytes_Down_hemocytes_wssv
XR_003475969.1	146.152834488479	35.1639859516002	0.992126359560476	0.995943725185208	2.05530729003218	0.00405627481479209	-2.05530729003218	186	104	39	70	25	60	181.79855990673	192.211038950866	64.4489046078407	50.1747667271577	20.7102938527432	34.6068972748996	Up_hemocytes_Down_hemocytes_wssv
XR_003476009.1	62.6104260411832	268.348168998563	-1.17169257554382	0.995514802005085	-2.0996312209235	0.00448519799491487	2.0996312209235	53	28	51	237	475	419	51.8028154572939	51.7491258713871	84.2793367948687	169.87742449052	393.49558320212	241.671499303049	Down_hemocytes_Up_hemocytes_wssv
XR_003476010.1	67.0171887494116	258.623792104532	-1.01241910458045	0.993843413197541	-1.94825192757168	0.00615658680245901	1.94825192757168	53	28	59	229	485	364	51.8028154572939	51.7491258713871	97.4996249195539	164.143165435987	401.779700743218	209.948510134391	Down_hemocytes_Up_hemocytes_wssv
XR_003476011.1	53.3048441191546	253.537404663908	-1.22507906802807	0.997690057842059	-2.24986005529538	0.00230994215794078	2.24986005529538	51	22	42	260	469	322	49.8479922324904	40.6600274703755	69.4065126545977	186.3634192723	388.525112677462	185.723682041961	Down_hemocytes_Up_hemocytes_wssv
XR_003476012.1	59.3285961236459	239.674095001854	-1.02313238230496	0.99527161365763	-2.01427443456576	0.00472838634237049	2.01427443456576	49	23	53	177	437	399	47.8931690076869	42.5082105372108	87.58440882604	126.870481581527	362.015936545951	230.135866878082	Down_hemocytes_Up_hemocytes_wssv
XR_003476013.1	46.9427090902251	194.006174597663	-0.992075739401531	0.991633280372789	-2.0471295614031	0.00836671962721147	2.0471295614031	47	12	44	172	340	307	45.9383457828833	22.178196802023	72.711584685769	123.286569672445	281.659996397307	177.071957723236	Down_hemocytes_Up_hemocytes_wssv
XR_003476034.1	19416.409016551	3674.53568494596	3.31074150831148	1	2.40164253767967	0	-2.40164253767967	14204	13069	12231	7605	3329	4880	13883.1545425548	24153.9045004699	20212.1680066282	5451.13001371478	2757.78272943128	2814.69431169183	Up_hemocytes_Down_hemocytes_wssv
XR_003476037.1	238.974445552757	81.4049512981877	1.06706099024935	0.996335113347975	1.55366790218183	0.00366488665202502	-1.55366790218183	194	119	186	106	107	138	189.617852805944	219.933784953395	307.371698898933	75.9789324725531	88.6400576897408	79.595863732269	Up_hemocytes_Down_hemocytes_wssv
XR_003476100.1	44.9117326737265	218.646929147782	-1.17953473158328	0.99451905240367	-2.28343879939278	0.00548094759633011	2.28343879939278	51	20	29	202	436	260	49.8479922324904	36.963661336705	47.9235444519841	144.790041126941	361.187524791841	149.963221524565	Down_hemocytes_Up_hemocytes_wssv
XR_003476101.1	4.51367741414545	48.0703047724843	-1.57328215265158	0.992969758999866	-3.41277073034992	0.00703024100013416	3.41277073034992	5	2	3	40	97	61	4.88705806200886	3.6963661336705	4.95760804675698	28.6712952726616	80.3559401486436	35.1836788961479	Down_hemocytes_Up_hemocytes_wssv
XR_003476104.1	95.4735565141322	494.037173196984	-1.29089641933563	0.998553065740321	-2.37144649194329	0.00144693425967879	2.37144649194329	112	26	78	352	915	818	109.470100588999	48.0527597377165	128.897809215681	252.307398399422	757.996755010401	471.807366181131	Down_hemocytes_Up_hemocytes_wssv
XR_003476115.1	9146.5718385132	3058.13616039996	1.6635806850313	1	1.58057847578781	0	-1.58057847578781	7869	6220	4994	9225	1380	2460	7691.25197798955	11495.6986757153	8252.76486183478	6612.31747225757	1143.20822067142	1418.88278827088	Up_hemocytes_Down_hemocytes_wssv
XR_003476117.1	465.362666411719	1892.78582414003	-1.62460499121808	0.985713853585751	-2.02408379319117	0.0142861464142494	2.02408379319117	625	204	247	1938	3499	2411	610.882257751108	377.029345634391	408.176395849658	1389.12425596045	2898.61272762994	1390.62048882971	Down_hemocytes_Up_hemocytes_wssv
XR_003476118.1	393.374192270118	1317.37415495212	-1.32266183363308	0.999071266256933	-1.74369093554513	0.00092873374306679	1.74369093554513	571	147	212	1426	2363	1686	558.102030681412	271.682910824782	350.33763530416	1022.13167647038	1957.53697496129	972.453813424678	Down_hemocytes_Up_hemocytes_wssv
XR_003476140.1	283.208100773868	31.0763905028885	1.06434597936955	0.996356595623963	3.1879716815459	0.0036434043760375	-3.1879716815459	145	341	47	89	23	18	141.724683798257	630.230425790821	77.669192732526	63.793631981672	19.0534703445237	10.3820691824699	Up_hemocytes_Down_hemocytes_wssv
XR_003476141.1	166.909173801591	4.71017160324159	1.36219664365416	0.999323923926448	5.14713981950928	0.000676076073551801	-5.14713981950928	64	204	37	17	2	0	62.5543431937134	377.029345634391	61.1438325766694	12.1853004908812	1.65682350821945	0.288390810624163	Up_hemocytes_Down_hemocytes_wssv
XR_003476154.1	18085.0661455239	3904.44556632656	2.65392295614919	1	2.21160927017198	0	-2.21160927017198	10858	10232	14966	5191	5694	5679	10612.7352874584	18910.6091398583	24731.854009255	3720.81734400965	4716.97652790079	3275.54282706925	Up_hemocytes_Down_hemocytes_wssv
XR_003476155.1	14366.9103247586	3094.5661837736	1.62986861485172	1	2.2149407539953	0	-2.2149407539953	5810	6159	15757	2626	6350	3712	5678.7614680543	11382.9595086383	26039.0099975832	1882.27053465023	5260.41463859677	2141.01337807379	Up_hemocytes_Down_hemocytes_wssv
XR_003476210.1	2621.67410446166	760.000735694617	2.00555702867177	0.999964530354043	1.7864156376848	3.54696459571313e-05	-1.7864156376848	2008	1822	1534	1139	957	1163	1962.64251770276	3367.38954777383	2534.9902479084	816.415132889038	792.790048683009	670.797025511804	Up_hemocytes_Down_hemocytes_wssv
XR_003476239.1	266.675843067293	1004.89525673629	-1.36433042369097	0.997513868460492	-1.91388608394388	0.00248613153950761	1.91388608394388	296	144	148	925	1903	1344	289.313837270925	266.138361624276	244.575330306678	663.023703180299	1576.46756807081	775.194498957751	Down_hemocytes_Up_hemocytes_wssv
XR_003476243.1	32304.834723018	10078.7767488374	2.64833462392455	1	1.68042954299611	0	-1.68042954299611	21748	22103	21063	16501	12360	14164	21256.7477465137	40850.3903262596	34807.3660962808	11827.6260823547	10239.1692807962	8169.5348833613	Up_hemocytes_Down_hemocytes_wssv
XR_003476282.1	30.8904050775097	108.12405664178	-0.946713128808208	0.993913462811978	-1.80745685080722	0.00608653718802232	1.80745685080722	21	14	28	117	165	180	20.5256438604372	25.8745629356935	46.2710084363985	83.8635386725351	136.687939428105	103.820691824699	Down_hemocytes_Up_hemocytes_wssv
XR_003476283.1	24.3449276030195	85.2747370871329	-0.824943588712558	0.992079054784487	-1.80849719150827	0.00792094521551312	1.80849719150827	23	5	25	112	120	132	22.4804670852408	9.24091533417626	41.3134003896415	80.2796267634524	99.4094104931673	76.1351740047791	Down_hemocytes_Up_hemocytes_wssv
XR_003476284.1	19.3100738147726	90.7082920429864	-0.985235209837802	0.991527215502146	-2.23188076071465	0.00847278449785438	2.23188076071465	16	5	20	105	152	123	15.6385857984284	9.24091533417626	33.0507203117132	75.2621500907366	125.918586624679	70.9441394135441	Down_hemocytes_Up_hemocytes_wssv
XR_003476291.1	2451.71878679227	573.772009744315	2.12671891818897	0.999999231582795	2.0952440146663	7.68417205088134e-07	-2.0952440146663	2269	1789	1108	807	636	1068	2217.74694853962	3306.39950656827	1831.00990526891	578.443382125947	526.869875613787	616.002771493213	Up_hemocytes_Down_hemocytes_wssv
XR_003476292.1	1169.51671107061	328.598005094175	1.55347649866032	0.999999991323577	1.83151684943627	8.67642324653417e-09	-1.83151684943627	1004	881	544	455	405	562	981.32125885138	1628.24928188186	898.979592478599	326.135983726525	335.50676041444	324.151271141559	Up_hemocytes_Down_hemocytes_wssv
XR_003476293.1	426.475145884406	1281.66166337907	-1.31506185089898	0.998614262665008	-1.58748189382073	0.0013857373349917	1.58748189382073	323	238	317	1185	2163	2087	315.703950805772	439.86756990679	523.853916940654	849.387122452599	1791.85462413934	1203.74324354526	Down_hemocytes_Up_hemocytes_wssv
XR_003476314.1	318.618906640237	954.283400242545	-1.02139733670008	0.9950762416665	-1.58258589914438	0.00492375833349989	1.58258589914438	533	69	186	1075	1725	1150	520.960389410145	127.524631611632	307.371698898933	770.541060452779	1429.01027583928	663.298864435575	Down_hemocytes_Up_hemocytes_wssv
XR_003476315.1	317.04868176119	948.8888758467	-1.02859978016678	0.99574104000503	-1.58153476510569	0.0042589599949695	1.58153476510569	505	75	193	992	1755	1182	493.592864262895	138.613730012644	318.939451008032	711.048122762007	1453.86262846257	681.755876315522	Down_hemocytes_Up_hemocytes_wssv
XR_003476321.1	10758.3115690342	3652.47381279456	1.83006268959423	0.997470791989453	1.55850584174811	0.00252920801054723	-1.55850584174811	7255	8797	5401	4293	4817	6744	7091.12124797486	16258.4664389497	8925.34702017815	3077.1467651384	3990.45941954656	3889.81525369871	Up_hemocytes_Down_hemocytes_wssv
XR_003476404.1	5332.22702588821	1006.59055460198	2.07661835165637	0.998348801975425	2.40526124078411	0.00165119802457481	-2.40526124078411	2608	2868	4930	1063	1592	1628	2549.08948514382	5300.5890356835	8147.0025568373	761.939671870981	1318.83151254269	939.000479392275	Up_hemocytes_Down_hemocytes_wssv
XR_003476432.1	55.6504123505598	511.347707495203	-1.62072776350171	0.985600525007771	-3.19984034963906	0.014399474992229	3.19984034963906	59	18	46	460	1059	567	57.6672851317046	33.2672952030345	76.0166567169404	329.719895635608	877.288047602201	327.035179247801	Down_hemocytes_Up_hemocytes_wssv
XR_003476433.1	75.2465015656069	432.277670754911	-1.31963967301378	0.99889396829097	-2.52226190259294	0.00110603170902956	2.52226190259294	106	33	37	467	878	407	103.605630914588	60.9900412055633	61.1438325766694	334.737372308324	727.345520108341	234.750119848069	Down_hemocytes_Up_hemocytes_wssv
XR_003476435.1	66.0055975154307	370.132593888724	-1.44260673782396	0.999088010869083	-2.48738190443271	0.000911989130917057	2.48738190443271	64	42	35	376	692	464	62.5543431937134	77.6236888070806	57.8387605454981	269.510175563019	573.260933843931	267.626672259223	Down_hemocytes_Up_hemocytes_wssv
XR_003476436.1	46.3520809231705	298.844676194916	-1.32945303241569	0.999369327862533	-2.68868982837901	0.000630672137466703	2.68868982837901	56	34	13	316	570	343	54.7350502944993	62.8382242723986	21.4829682026136	226.503232654026	472.194699842545	197.836096088176	Down_hemocytes_Up_hemocytes_wssv
XR_003476669.1	17990.2729979999	5248.2368173459	3.09949455415371	1	1.77731235371695	0	-1.77731235371695	14480	9511	13458	5233	7581	9906	14152.9201475777	17578.0691486701	22239.8296977518	3750.92220404595	6280.18950790584	5713.59874008592	Up_hemocytes_Down_hemocytes_wssv
XR_003476670.1	16840.3402490205	4289.90589513063	2.55036679171131	1	1.97290338176691	4.44089209850063e-16	-1.97290338176691	13373	7291	14508	4785	5546	8401	13070.9254926489	13475.1027402958	23974.9925141168	3429.80369699214	4594.37158829255	4845.54240010719	Up_hemocytes_Down_hemocytes_wssv
XR_003476673.1	16474.9625687834	4412.84307460092	2.37493515448967	1	1.90049483785831	3.33066907387547e-16	-1.90049483785831	13507	6619	14517	5089	5685	8463	13201.8986487107	12233.1237193825	23989.865338257	3647.70554106437	4709.5208221138	4881.30286062459	Up_hemocytes_Down_hemocytes_wssv
XR_003476675.1	29113.7767803655	7709.82650642346	2.42866247515318	0.999999999999999	1.91693170422748	5.55111512312578e-16	-1.91693170422748	24164	11376	25838	8871	9819	14974	23618.1742020764	21024.9305683178	42698.2255707023	6358.57650909452	8134.17501360341	8636.72799657244	Up_hemocytes_Down_hemocytes_wssv
XR_003476677.1	5428.19028046028	1814.5718510063	1.98370434309096	0.999616281745958	1.58084211018487	0.000383718254042487	-1.58084211018487	4760	2280	4489	1986	2659	3151	4652.47927503244	4213.85739238437	7418.23417396403	1423.52981028765	2202.74685417776	1817.43888855348	Up_hemocytes_Down_hemocytes_wssv
XR_003476679.1	16566.4223265475	4340.75114899783	2.41622943495308	0.999999999999999	1.93224545096011	1.33226762955019e-15	-1.93224545096011	13529	6729	14547	4907	5619	8409	13223.4017041836	12436.4238567344	24039.4414187246	3517.25114757376	4654.84564634256	4850.15665307718	Up_hemocytes_Down_hemocytes_wssv
XR_003476680.1	17874.6560405934	4814.45572215309	2.5060606972263	1	1.89247086594882	0	-1.89247086594882	14686	7503	15372	5481	6395	9045	14354.2669397324	13866.9175504649	25402.7836315828	3928.68423473645	5297.69316753171	5216.98976419111	Up_hemocytes_Down_hemocytes_wssv
XR_003476697.1	23.3971849550448	78.9081910886735	-0.817807719056112	0.991782835753355	-1.75384010579157	0.00821716424664509	1.75384010579157	18	7	24	94	116	127	17.5934090232319	12.9372814678468	39.6608643740558	67.3775438907547	96.0957634767284	73.2512658985375	Down_hemocytes_Up_hemocytes_wssv
XR_003476711.1	833.242306356802	158.150898615807	1.46874957809443	0.998527883141363	2.39743433815116	0.00147211685863657	-2.39743433815116	452	746	411	269	168	247	441.790048805601	1378.7445678591	679.192302405706	192.814460708649	139.173174690434	142.465060448337	Up_hemocytes_Down_hemocytes_wssv
XR_003476729.1	743.430697483112	19.8075819747054	2.09462262379147	0.999710631744928	5.2300735826746	0.000289368255071643	-5.2300735826746	425	568	463	64	8	12	415.399935270753	1049.76798196242	765.124175216161	45.8740724362585	6.62729403287782	6.92137945497992	Up_hemocytes_Down_hemocytes_wssv
XR_003476794.1	67.3796262473298	323.500353060499	-1.23659400868197	0.999094643579768	-2.26338295573085	0.000905356420232373	2.26338295573085	94	23	41	297	588	469	91.8766915657666	42.5082105372108	67.7539766390121	212.884367399512	487.10611141652	270.510580365465	Down_hemocytes_Up_hemocytes_wssv
XR_003476795.1	32.1706473530268	250.771836785888	-1.35654914564322	0.998231517339262	-2.96255846175346	0.00176848266073804	2.96255846175346	49	12	16	209	524	292	47.8931690076869	22.178196802023	26.4405762493706	149.807517799657	434.087759153497	168.420233404511	Down_hemocytes_Up_hemocytes_wssv
XR_003476818.1	101.344184133387	442.908835350995	-1.24053666659741	0.999398855393238	-2.1277464782179	0.000601144606761861	2.1277464782179	112	40	73	390	839	614	109.470100588999	73.9273226734101	120.635129137753	279.54512890845	695.037461698061	354.143915446472	Down_hemocytes_Up_hemocytes_wssv
XR_003476819.1	61.7695924571255	269.668782889994	-1.19124916797351	0.993698865028035	-2.12621980628007	0.00630113497196549	2.12621980628007	74	20	46	282	468	380	72.3284593177312	36.963661336705	76.0166567169404	202.132631672264	387.696700923352	219.177016074364	Down_hemocytes_Up_hemocytes_wssv
XR_003476820.1	70.388294466179	272.150704747377	-1.21320481416814	0.995771673583075	-1.95099833744871	0.00422832641692461	1.95099833744871	71	32	50	279	458	411	69.3962244805258	59.1418581387281	82.626800779283	199.982284526814	379.412583382255	237.057246333062	Down_hemocytes_Up_hemocytes_wssv
XR_003476853.1	5914.51774876197	1045.30631194499	2.93007644449298	1	2.50033477528575	0	-2.50033477528575	4831	2752	4802	1283	1514	1668	4721.87549951296	5086.19979993061	7935.47794684234	919.63179587062	1254.21539572213	962.071744242208	Up_hemocytes_Down_hemocytes_wssv
XR_003476940.1	160.601406628439	916.364991465671	-1.70865193153128	0.999999910352851	-2.51243781464088	8.96471490374751e-08	2.51243781464088	179	48	132	1071	1525	1245	174.956678619917	88.7127872080921	218.134754057307	767.673930925513	1263.32792501733	718.093118454166	Down_hemocytes_Up_hemocytes_wssv
XR_003476943.1	186.145901374128	1165.74857866895	-1.5647962449638	0.992722932763592	-2.64675091479736	0.0072770672364082	2.64675091479736	294	51	107	944	2334	1538	287.359014046121	94.2573364085979	176.821353667666	676.642568434813	1933.5130340921	887.090133479926	Down_hemocytes_Up_hemocytes_wssv
XR_003476979.1	6.7233455240784	63.5516949324264	-0.884305617987096	0.995037803067892	-3.24067940349672	0.00496219693210809	3.24067940349672	18	0	1	167	39	67	17.5934090232319	0.924091533417626	1.65253601558566	119.702657763362	32.3080584102794	38.6443686236379	Down_hemocytes_Up_hemocytes_wssv
XR_003477060.1	1571.48956885756	486.988026623616	1.60359496287877	1	1.69017448903029	0	-1.69017448903029	1317	1148	790	768	572	757	1287.25109353313	2121.71416072687	1305.50345231267	550.488869235102	473.851523350764	436.623687284983	Up_hemocytes_Down_hemocytes_wssv
