ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027357098.1	-9.53832810783943	0.382358764519494	-10.9184288494883	5.12092772406594e-08	8.5093148193831e-07	8.66710350415112	1124	1170	834	813	2668	881	0	0	0	2	2	17	28.7776515373212	35.3541880154264	19.9230323176682	43.2098147137052	91.4245361150663	25.7056159825865	0	0	0	0.0429358886853421	0.0664353291942053	0.399537923658628	Up_hep_Down_gills
XM_027357099.1	-10.1475040359297	2.97907656081541	-11.8907938721005	1.81616487220268e-08	4.17543289368905e-07	9.73459101635535	6732	7351	6730	12460	15517	4800	0	18	2	12	10	73	172.358674510005	222.127039402905	160.769793162958	662.23160065531	531.722086543284	140.053299337588	0	0.254587669007087	0.0247863688524598	0.257615332112053	0.332176645971027	1.71566284865176	Up_hep_Down_gills
XM_027357114.1	5.59754193016339	-0.4536357389877	8.24480004496617	1.36613027173596e-06	1.15583984811634e-05	5.66912466708332	10	14	16	0	0	2	12	537	376	216	129	246	0.256028928267982	0.423041565996555	0.382216447341356	0	0	0.0583555413906618	3.48173615322205	7.59519879204477	4.65983734426244	4.63707597801695	4.28507873302624	5.78154877764839	Down_hep_Up_gills
XM_027357115.1	-12.4281244005594	5.63611310638991	-11.9473656257356	1.71363662418535e-08	4.05474946324636e-07	9.94690496591673	160657	166729	188142	66168	84524	60574	0	4	6	106	127	806	4113.28395287492	5038.09266121711	4494.43542723108	3516.73680193905	2896.38961416412	1767.41428209897	0	0.0565750375571305	0.0743591065573794	2.27560210032313	4.21864340383204	18.9427980275797	Up_hep_Down_gills
XM_027357116.1	-10.3809736817033	2.81508546980892	-4.46678548550481	0.000600018733881104	0.00229635020841892	-0.251124317517076	81322	35347	61486	989	3808	251	0	0	6	16	20	191	2082.07845046088	1068.08930237716	1468.81003007691	52.5639689444704	130.488993075777	7.32362044452806	0	0	0.0743591065573794	0.343487109482737	0.664353291942053	4.48892608345871	Up_hep_Down_gills
XM_027357120.1	4.85858708027842	-0.272438367442201	5.58202403015165	8.14972291900508e-05	0.000397267838926425	1.77366085732204	4	0	3	4	8	40	13	97	295	372	232	301	0.102411571307193	0	0.0716655838765042	0.212594414335573	0.274136540075161	1.16711082781324	3.77188083265722	1.37194466076041	3.65598940573782	7.98607529547364	7.70649818652782	7.07417147183807	Down_hep_Up_gills
XM_027357141.1	-10.0196288711887	1.22871495483079	-7.02783689163561	7.88541305977998e-06	5.11122267053444e-05	4.02524514960617	3178	12256	5761	1407	1481	370	0	0	0	6	3	66	81.3659934035647	370.34267377527	137.621809570847	74.7800852425378	50.7495269814142	10.7957751572724	0	0	0	0.128807666056026	0.099652993791308	1.55114723302762	Up_hep_Down_gills
XM_027357161.1	3.60912151159458	4.92084417296093	7.18354812821253	6.23595358108207e-06	4.1911918516844e-05	4.07180259934282	165	144	216	209	590	870	108	8141	9460	5986	4477	5708	4.2244773164217	4.35128467882171	5.1599220391083	11.1080581490337	20.2175698305431	25.3846605049379	31.3356253789984	115.14434518815	117.239524672135	128.507114835229	148.715484401229	134.150733426085	Down_hep_Up_gills
XM_027357173.1	-3.22418953443224	8.54015863192986	-14.5598768316859	1.469645001405e-09	1.38170387009342e-07	12.4485687084082	47696	36961	36735	25090	40288	37377	226	7657	12271	5388	5190	5807	1221.15557626697	1116.85995148562	877.545074567794	1333.49846391988	1380.55161581851	1090.57753527938	65.5726975523485	108.298765643737	152.076766094267	115.669284118312	172.399679258963	136.477454275627	Up_hep_Down_gills
XM_027357199.1	8.45974039059176	1.2191508178465	8.01674320330099	1.87149709876942e-06	1.49469714009442e-05	5.39076543858138	32	0	4	0	2	26	880	1509	1899	1634	2275	1331	0.819292570457542	0	0.0955541118353389	0	0.0685341350187903	0.758622038078603	255.32731790295	21.3429329184275	23.5346572254106	35.0786210559245	75.5701869584085	31.2814691993903	Down_hep_Up_gills
XM_027357236.1	-2.13367370717704	5.96223809566173	-5.52523806246732	8.98553171408599e-05	0.000432694439079994	1.29266716397546	7687	7538	7892	2048	2934	1997	80	3084	4277	1121	522	1205	196.809437159598	227.777666034431	188.528262651124	108.848340139813	100.539576072565	58.2680080785758	23.2115743548136	43.6193539565476	53.0056497909853	24.0655656081343	17.3396209196876	28.3201881181557	Up_hep_Down_gills
XM_027357247.1	2.56400300456062	4.3246384547303	6.67686371291538	1.35410984165853e-05	8.16564093671006e-05	3.2993178735687	491	325	375	94	169	390	62	2729	8677	2388	1418	2655	12.5710203779579	9.82060778206288	8.95819798456302	4.99596873688597	5.79113440908778	11.3793305711791	17.9889701249806	38.5983193733523	107.535661266397	51.2654510902985	47.1026483986916	62.3984227831564	Down_hep_Up_gills
XM_027357249.1	2.51616643236596	4.59745564357059	6.84834239728188	1.03760066769867e-05	6.48178496790994e-05	3.55679578458601	585	399	407	123	236	463	78	3443	10418	2754	1529	3161	14.9776923036769	12.0566846309018	9.72263087924573	6.53727824081887	8.08702793221726	13.5093078319382	22.6312849959433	48.6969635773001	129.112195352463	59.1227187197161	50.78980916897	74.2905515697014	Down_hep_Up_gills
XM_027357250.1	2.48105269413074	4.46803495196155	7.25423121313143	5.61161735728906e-06	3.83490592390943e-05	4.19098945555707	471	376	357	135	201	452	90	2682	9244	2439	1412	2720	12.058962521422	11.3616877724789	8.528204481304	7.17506148382559	6.88768056938842	13.1883523542896	26.1130211491653	37.933562682056	114.562596836069	52.3603162517747	46.9033424111089	63.9260677853806	Down_hep_Up_gills
XM_027357251.1	2.4714810292241	4.75190480097253	7.18672922314549	6.20633125146392e-06	4.17862387110179e-05	4.07475701764584	630	395	562	129	261	538	101	3603	10781	2895	1851	3234	16.1298224808829	11.9358156120457	13.4253527128651	6.85616986232223	8.94370461995213	15.697640634088	29.3046126229522	50.9599650795853	133.610921299185	62.1496988720327	61.485897169237	76.0062144183532	Down_hep_Up_gills
XM_027357252.1	2.47356499313418	4.43222193113752	7.736438453344	2.77895599991849e-06	2.10019242854369e-05	4.90931037574875	504	300	418	126	203	408	96	2822	8636	2284	1410	2421	12.9038579847063	9.06517641421189	9.98540468679291	6.69672405157055	6.95621470440722	11.904530443695	27.8538892257764	39.9136889965555	107.027540704921	49.0327848786607	46.8369070819147	56.8989007751494	Down_hep_Up_gills
XM_027357310.1	-4.04603198336494	4.1250954645947	-12.109982799993	1.45188370317424e-08	3.6752818904748e-07	10.1741683396652	2319	2895	1965	2831	2112	1678	14	255	289	272	100	244	59.373108465345	87.4789523971447	46.9409574391102	150.463696746002	72.3720465798426	48.9602992267653	4.06202551209239	3.60665864426707	3.58163029918044	5.83928086120653	3.32176645971027	5.73454431604149	Up_hep_Down_gills
XM_027357335.1	3.2533876224247	6.11252267779905	8.1206381607893	1.6202668228263e-06	1.33300919514071e-05	5.40286153130147	782	455	1156	347	949	1151	187	15051	21420	13347	8069	14104	20.0214621905562	13.748850894888	27.6151383204129	18.442565443611	32.519447066416	33.5836140703259	54.2570550543769	212.877722568093	265.462010409844	286.532653141631	268.033335634021	331.475463251841	Down_hep_Up_gills
XM_027357339.1	3.07189235314288	1.83614590773066	5.82178424603137	5.4233044165246e-05	0.000277668540897437	2.05740912120822	57	20	44	17	62	79	13	313	1045	1008	504	499	1.4593648911275	0.604345094280793	1.05109523018873	0.903526260926186	2.1245581855825	2.30504388493114	3.77188083265722	4.42699668884546	12.9508777254102	21.6396878974124	16.7417029569397	11.7276131709209	Down_hep_Up_gills
XM_027357346.1	-2.00930574847779	6.26024791531686	-4.65617645161961	0.000422722180966607	0.00167895138653016	-0.30411553744419	7287	7845	6238	3266	5268	3329	20	3369	2612	2218	2393	2509	186.568280028878	237.054363231641	149.016637407211	173.583339304995	180.518911639494	97.1327986447566	5.80289358870341	47.6503253824931	32.3709977213125	47.6159005520444	79.4898713808666	58.9670970858529	Up_hep_Down_gills
XM_027357354.1	-9.51522282782409	0.911508997623093	-12.3849102047502	1.10170908855809e-08	3.22216843813902e-07	9.99364916144922	1571	1783	1394	1671	3277	841	0	1	2	1	2	18	40.2221446309	53.8773651551327	33.3006079746156	88.8113165886857	112.293180228288	24.5385051547733	0	0.0141437593892826	0.0247863688524598	0.0214679443426711	0.0664353291942053	0.423040154462077	Up_hep_Down_gills
XM_027357355.1	5.92113123136188	-1.21333357929767	7.76283314924199	2.67632103988126e-06	2.03468477149638e-05	5.0371109349271	2	0	0	0	7	10	14	103	261	264	149	129	0.0512057856535964	0	0	0	0.239869472565766	0.291777706953309	4.06202551209239	1.45680721709611	3.234621135246	5.66753730646516	4.9494320249683	3.03178777364489	Down_hep_Up_gills
XM_027357380.1	7.02059462732537	-2.10669595622868	10.7873844196187	5.92262168252443e-08	9.4327982966967e-07	8.46159771694363	1	0	0	0	0	0	40	81	427	117	53	70	0.0256028928267982	0	0	0	0	0	11.6057871774068	1.14564451053189	5.29188975000017	2.51174948809251	1.76053622364644	1.64515615624141	Down_hep_Up_gills
XM_027357393.1	2.02180627182896	4.33130054555675	8.74328268588032	7.00954889897241e-07	6.60485967189873e-06	6.30890493128844	396	296	297	279	369	302	122	2747	3163	2562	1056	1679	10.1387455594121	8.94430739535573	7.09489280377391	14.8284603999062	12.6445479109668	8.81168674998993	35.3976508910908	38.8529070423593	39.1996423401652	55.0008734059233	35.0778538145404	39.4602455189904	Down_hep_Up_gills
XM_027357395.1	-7.20957300615739	-1.38337007457889	-11.7008062011685	2.21132218371364e-08	4.72077798326724e-07	9.32129014635398	210	180	183	70	147	141	0	0	0	2	1	2	5.37660749362762	5.43910584852713	4.37160061646675	3.72040225087253	5.03725892388109	4.11406566804166	0	0	0	0.0429358886853421	0.0332176645971027	0.0470044616068975	Up_hep_Down_gills
XM_027357431.1	2.32266805745631	7.78622828033553	6.36621578303944	2.21573861099638e-05	0.000125801864503232	2.65708457808369	2358	2107	4157	1986	2998	8811	740	28297	54491	33718	16642	23009	60.3716212855902	63.6677556824815	99.3046107248759	105.553126717612	102.732668393167	257.085337596561	214.707062782026	400.22595943853	675.317012569693	723.856147346183	552.808374224982	540.762828556552	Down_hep_Up_gills
XM_027357459.1	4.54742495755912	3.01546914771788	5.11092279412505	0.000185662633520231	0.000818473116841433	0.774439740806085	276	30	320	3	14	155	25	1592	6761	2513	1448	4378	7.0663984201963	0.906517641421189	7.64432894682711	0.15944581075168	0.479738945131532	4.52255445777629	7.25361698587926	22.5168649477379	83.7903199057404	53.9489441331324	48.0991783366046	102.892766457499	Down_hep_Up_gills
XM_027357475.1	8.53834544625256	0.746341542051462	6.39194126613894	2.12613266678948e-05	0.000121218079434722	3.07032277186044	6	0	0	2	6	10	1147	4492	5525	492	265	574	0.153617356960789	0	0	0.106297207167787	0.205602405056371	0.291777706953309	332.795947312141	63.5337671766575	68.4723439549202	10.5622286165942	8.8026811182322	13.4902804811796	Down_hep_Up_gills
XM_027357477.1	7.07852124006908	1.65785784079407	4.96293616067937	0.000241956309690133	0.00102961964221421	0.66610073751304	10	12	22	0	0	694	11	1298	3880	2564	3862	3955	0.256028928267982	0.362607056568475	0.525547615094364	0	0	20.2493728625596	3.19159147378688	18.3585996872888	48.085555573772	55.0438092946086	128.28662067401	92.9513228276397	Down_hep_Up_gills
XM_027357479.1	-13.3717765700369	2.57133784552768	-8.2242877134627	1.40500977955624e-06	1.18287971229541e-05	5.66882537001009	9600	9038	8009	68336	53293	23642	0	0	0	0	6	95	245.787771137263	273.10354810549	191.323220422307	3631.96297450893	1826.1948287782	689.820854779013	0	0	0	0	0.199305987582616	2.23271192632763	Up_hep_Down_gills
XM_027357486.1	-7.83829109711119	-0.142804661112327	-4.95846156163366	0.000243912475927353	0.00103679063100853	0.697957481570741	126	144	105	2156	2066	984	0	2	9	0	0	14	3.22596449617657	4.35128467882171	2.50829543567765	114.588389326874	70.7957614744104	28.7109263642056	0	0.0282875187785652	0.111538659836069	0	0	0.329031231248282	Up_hep_Down_gills
XM_027357490.1	-10.4106949109163	6.90251701621096	-12.8798128523917	6.79049322959124e-09	2.59777108991242e-07	10.9249566109221	103882	99368	113913	170754	237928	138146	11	15	544	205	92	843	2659.67971263345	3002.62816642469	2721.21388537474	9075.33665636411	8153.09483837537	4030.79231047718	3.19159147378688	0.212156390839239	6.74189232786907	4.40092859024757	3.05602514293344	19.8123805673073	Up_hep_Down_gills
XM_027357492.1	-6.62359303714674	-0.283053155660977	-4.39753665317046	0.000682703358323347	0.00257264575216883	-0.305941746001096	76	99	81	1187	1600	362	0	2	39	0	0	21	1.94581985483666	2.99150821668992	1.93497076466561	63.0873924540813	54.8273080150322	10.5623529917098	0	0.0282875187785652	0.483334192622966	0	0	0.493546846872423	Up_hep_Down_gills
XM_027357493.1	-6.58098571406894	1.6953809284053	-4.53475335348385	0.000528890134543997	0.00205330028284099	-0.143382657671023	282	374	347	7415	3464	1356	0	4	113	4	14	74	7.22001577715709	11.3012532630508	8.28931920171565	394.096895574569	118.701121852545	39.5650570628687	0	0.0565750375571305	1.40042984016398	0.0858717773706843	0.465047304359437	1.73916507945521	Up_hep_Down_gills
XM_027357523.1	4.48071327718746	5.60896738140222	7.54363599702562	3.66770338909561e-06	2.67158531708381e-05	4.59183417169018	989	262	709	61	726	171	160	14813	31394	13407	11674	13224	25.3212610057034	7.91692073507838	16.9369663228138	3.24206481861749	24.8778910118209	4.98939878890158	46.4231487096273	209.511507833443	389.071631877061	287.820729802191	387.783016506576	310.793500144806	Down_hep_Up_gills
XM_027357542.1	2.02891463810038	4.68122508141723	4.14155703407017	0.00110516540312192	0.00391039656509732	-1.21506066097056	366	255	438	243	501	898	100	1705	2582	2340	4584	4540	9.37065877460814	7.7053999520801	10.4631752459696	12.9151106708861	17.167800822207	26.2016380844071	29.014467943517	24.1151097587269	31.9992021885256	50.2349897618503	152.269774513119	106.700127847657	Down_hep_Up_gills
XM_027357574.1	-7.63870531546509	2.70816513630064	-11.1373369620589	4.02898057795109e-08	7.14813860337389e-07	9.07273106697249	1947	4212	1629	4557	4767	2666	0	15	55	24	26	33	49.8488323337761	127.275076855535	38.9144120449418	242.198186531802	163.351110817287	77.7879366737522	0	0.212156390839239	0.681625143442644	0.515230664224106	0.863659279524669	0.775573616513808	Up_hep_Down_gills
XM_027357575.1	-7.03041154196491	2.46464630193851	-11.498783325673	2.73429891851892e-08	5.45271501444384e-07	9.43018163360756	1482	3125	1193	2788	2977	1731	0	24	40	27	23	37	37.9434871693149	94.4289209813738	28.4990138548898	148.178306791894	102.013059975469	50.5067210736178	0	0.339450225342783	0.495727377049196	0.579634497252119	0.764006285733361	0.869582539727603	Up_hep_Down_gills
XM_027357576.1	-8.03307189222716	1.68906972614381	-9.5529092197025	2.51009136489948e-07	2.82518116193737e-06	7.3073337947265	849	1902	804	2864	3492	1610	0	4	24	8	7	20	21.7368560099517	57.4732184661034	19.2063764789031	152.21760066427	119.660599742808	46.9762108194827	0	0.0565750375571305	0.297436426229518	0.171743554741369	0.232523652179719	0.470044616068975	Up_hep_Down_gills
XM_027357577.1	-4.23777373806361	3.89455793519136	-12.780402639315	7.47401872807109e-09	2.72310533772464e-07	10.807191482836	2362	2770	2306	1765	2634	1259	9	260	355	217	51	160	60.4740328568973	83.7017955578898	55.0869454730729	93.8072853255716	90.2594558197468	36.7348133054216	2.61130211491653	3.67737744121348	4.39958047131161	4.65854392235962	1.69410089445224	3.7603569285518	Up_hep_Down_gills
XM_027357578.1	-3.29682510522601	3.8888385974288	-10.1815094641504	1.18259305191497e-07	1.55528020703922e-06	8.11088120865614	1622	2190	1633	1334	1873	917	8	296	466	329	107	240	41.5278921650667	66.1757878237468	39.0099661567771	70.9002371809136	64.1822174450971	26.7560157276184	2.32115743548136	4.18655277922765	5.77522394262313	7.06295368873878	3.55429011188998	5.6405353928277	Up_hep_Down_gills
XM_027357579.1	-3.29506332045041	3.91874808610841	-11.3710773366851	3.13199792317233e-08	5.97296672726225e-07	9.42319047811549	1614	2059	1698	1308	1940	917	12	353	409	272	123	213	41.3230690224523	62.2173274562076	40.5627204741014	69.5183734877324	66.4781109682266	26.7560157276184	3.48173615322205	4.99274706441676	5.06881243032803	5.83928086120653	4.08577274544363	5.00597516113458	Up_hep_Down_gills
XM_027357580.1	-6.13169352038257	2.55951905879735	-11.6876550982815	2.24188357099945e-08	4.74476645898413e-07	9.65166401409527	2114	2478	2075	1388	1739	726	0	34	45	56	32	76	54.1245154358514	74.8783571813902	49.5686955145821	73.7702617744439	59.5904303988382	21.1830615248102	0	0.480887819235609	0.557693299180345	1.20220488318958	1.06296526710728	1.7861695410621	Up_hep_Down_gills
XM_027357587.1	-11.3615227271532	2.2521691062969	-7.9398686216336	2.08385783579019e-06	1.63846702545841e-05	5.29828528171099	2624	3181	4093	23694	19005	14462	0	2	3	0	4	74	67.1819907775185	96.12108724536	97.7757449355105	1259.30301331677	651.245618016055	421.968919795875	0	0.0282875187785652	0.0371795532786897	0	0.132870658388411	1.73916507945521	Up_hep_Down_gills
XM_027357593.1	4.2887703282343	1.59442777351261	5.92291562027186	4.57824282978218e-05	0.000238877874653774	2.26237943051356	26	24	31	15	10	56	5	441	1489	970	1107	939	0.665675213496753	0.725214113136951	0.740544366723876	0.797229053758399	0.342670675093951	1.63395515893853	1.45072339717585	6.23739789067363	18.4534516106563	20.8239060123909	36.7719547089926	22.0685947244384	Down_hep_Up_gills
XM_027357594.1	4.40286264225399	1.83069979980264	6.23309217822927	2.74742119319911e-05	0.000152370752634133	2.76211255120185	14	21	52	13	19	83	8	559	1903	1138	1252	1055	0.358440499575175	0.634562348994832	1.24220345385941	0.690931846590612	0.651074282678508	2.42175496771246	2.32115743548136	7.90636149860898	23.5842299631155	24.4305206619597	41.5885160755725	24.7948534976384	Down_hep_Up_gills
XM_027357595.1	8.44420058368212	0.795276898192577	7.16931099200639	6.3703739991019e-06	4.26355891724357e-05	4.22845207117761	2	6	2	3	0	14	13	1353	1216	3286	2918	4055	0.0512057856535964	0.181303528284238	0.0477770559176694	0.15944581075168	0	0.408488789734633	3.77188083265722	19.1365064536994	15.0701122622956	70.5436651100171	96.9291452943455	95.3015459079846	Down_hep_Up_gills
